"k";"m";"nword";"count1";"count2";"count3";"clock span"
50;100000000;404461;1800001110;7696122;100002426;39832
50;100000000;404461;1800001105;7696115;100002427;40020
50;100000000;404461;1800001100;7686305;100002428;40344
50;100000000;404461;1800001112;7722351;100002429;40301
50;100000000;404461;1800001104;7712543;100002430;40098
50;100000000;404461;1800001102;7714584;100002431;40251
60;100000000;404461;1800001112;7704778;100002432;45145
60;100000000;404461;1800001105;7702765;100002433;45160
60;100000000;404461;1800001101;7692961;100002434;45254
60;100000000;404461;1800001106;7692954;100002435;45251
60;100000000;404461;1800001104;7683152;100002436;45270
60;100000000;404461;1800001100;7711866;100002437;45254
60;100000000;404461;1800001106;7702066;100002438;44848
60;100000000;404461;1800001111;7668539;100002439;45236
60;100000000;404461;1800001104;7658741;100002440;44771
60;100000000;404461;1800001108;7666755;100002441;44817
70;100000000;404461;1800001110;7656959;100002442;50582
70;100000000;404461;1800001100;7656952;100002443;50660
70;100000000;404461;1800001103;7647158;100002444;50548
70;100000000;404461;1800001106;7702520;100002445;50645
70;100000000;404461;1800001103;7692728;100002446;50645
70;100000000;404461;1800001104;7704417;100002447;50457
70;100000000;404461;1800001108;7694627;100002448;50551
70;100000000;404461;1800001103;7702874;100002449;50536
70;100000000;404461;1800001103;7693086;100002450;50568
70;100000000;404461;1800001108;7693079;100002451;50673
80;100000000;404461;1800001105;7683293;100002452;55020
80;100000000;404461;1800001105;7716827;100002453;55286
80;100000000;404461;1800001107;7707043;100002454;55145
80;100000000;404461;1800001102;7696444;100002455;55332
80;100000000;404461;1800001108;7686662;100002456;55192
80;100000000;404461;1800001106;7694658;100002457;54810
80;100000000;404461;1800001101;7684878;100002458;54756
80;100000000;404461;1800001111;7684871;100002459;54739
80;100000000;404461;1800001099;7675093;100002460;54708
80;100000000;404461;1800001104;7711083;100002461;54457
90;100000000;404461;1800001114;7701307;100002462;59583
90;100000000;404461;1800001098;7703300;100002463;59344
90;100000000;404461;1800001108;7693526;100002464;59505
90;100000000;404461;1800001112;7700333;100002465;59287
90;100000000;404461;1800001101;7690561;100002466;59849
90;100000000;404461;1800001110;7690554;100002467;59504
90;100000000;404461;1800001110;7680784;100002468;59505
90;100000000;404461;1800001101;7709466;100002469;59317
90;100000000;404461;1800001105;7699698;100002470;59301
90;100000000;404461;1800001108;7681355;100002471;59676
100;100000000;404461;1800001101;7671589;100002472;66306
100;100000000;404461;1800001104;7679764;100002473;65754
100;100000000;404461;1800001107;7670000;100002474;66411
100;100000000;404461;1800001103;7669993;100002475;66411
100;100000000;404461;1800001106;7660231;100002476;66145
100;100000000;404461;1800001105;7705873;100002477;65661
100;100000000;404461;1800001105;7696113;100002478;66098
100;100000000;404461;1800001105;7702922;100002479;65427
100;100000000;404461;1800001103;7693164;100002480;65911
100;100000000;404461;1800001111;7701415;100002481;65458
110;100000000;404461;1800001107;7691659;100002482;70789
110;100000000;404461;1800001101;7691652;100002483;71147
110;100000000;404461;1800001112;7681898;100002484;71083
110;100000000;404461;1800001101;7712984;100002485;71098
110;100000000;404461;1800001100;7703232;100002486;71067
110;100000000;404461;1800001113;7692585;100002487;71056
110;100000000;404461;1800001106;7682835;100002488;70739
110;100000000;404461;1800001104;7689519;100002489;70348
110;100000000;404461;1800001110;7679771;100002490;70193
110;100000000;404461;1800001108;7679764;100002491;70442
120;100000000;404461;1800001102;7670018;100002492;76817
120;100000000;404461;1800001106;7705952;100002493;76884
120;100000000;404461;1800001108;7696208;100002494;76505
120;100000000;404461;1800001100;7698153;100002495;75879
120;100000000;404461;1800001104;7688411;100002496;76712
120;100000000;404461;1800001110;7690158;100002497;76864
120;100000000;404461;1800001100;7680418;100002498;76848
120;100000000;404461;1800001102;7680411;100002499;76365
120;100000000;404461;1800001111;7670673;100002500;75835
120;100000000;404461;1800001104;7699323;100002501;75833
130;100000000;404461;1800001103;7689587;100002502;82068
130;100000000;404461;1800001114;7663484;100002503;81399
130;100000000;404461;1800001101;7653750;100002504;81426
130;100000000;404461;1800001102;7660962;100002505;81723
130;100000000;404461;1800001114;7651230;100002506;82275
130;100000000;404461;1800001101;7651223;100002507;82286
130;100000000;404461;1800001101;7641493;100002508;82274
130;100000000;404461;1800001111;7723559;100002509;82239
130;100000000;404461;1800001100;7713831;100002510;81708
130;100000000;404461;1800001103;7738832;100002511;81899
140;100000000;404461;1800001110;7729106;100002512;87161
140;100000000;404461;1800001104;7737361;100002513;87931
140;100000000;404461;1800001107;7727637;100002514;88161
140;100000000;404461;1800001107;7727630;100002515;88005
140;100000000;404461;1800001108;7717908;100002516;87165
140;100000000;404461;1800001106;7758082;100002517;87224
140;100000000;404461;1800001104;7748362;100002518;87367
140;100000000;404461;1800001106;7737667;100002519;87912
140;100000000;404461;1800001104;7727949;100002520;87305
140;100000000;404461;1800001100;7735965;100002521;87208
150;100000000;404461;1800001107;7726249;100002522;91071
150;100000000;404461;1800001104;7726242;100002523;91098
150;100000000;404461;1800001100;7716528;100002524;91790
150;100000000;404461;1800001111;7752406;100002525;92067
150;100000000;404461;1800001102;7742694;100002526;91743
150;100000000;404461;1800001100;7744591;100002527;92036
150;100000000;404461;1800001113;7734881;100002528;92165
150;100000000;404461;1800001098;7745032;100002529;92052
150;100000000;404461;1800001106;7735324;100002530;91946
150;100000000;404461;1800001114;7735317;100002531;91681
160;100000000;404461;1800001098;7725611;100002532;96162
160;100000000;404461;1800001107;7754229;100002533;96837
160;100000000;404461;1800001107;7744525;100002534;96161
160;100000000;404461;1800001097;7726054;100002535;96540
160;100000000;404461;1800001108;7716352;100002536;96899
160;100000000;404461;1800001110;7722363;100002537;96240
160;100000000;404461;1800001102;7712663;100002538;96774
160;100000000;404461;1800001111;7712656;100002539;97224
160;100000000;404461;1800001109;7702958;100002540;96946
160;100000000;404461;1800001101;7748424;100002541;96196
170;100000000;404461;1800001107;7738728;100002542;101615
170;100000000;404461;1800001106;7745409;100002543;101806
170;100000000;404461;1800001099;7735715;100002544;101947
170;100000000;404461;1800001108;7743974;100002545;100974
170;100000000;404461;1800001107;7734282;100002546;100712
170;100000000;404461;1800001102;7734275;100002547;101524
170;100000000;404461;1800001106;7724585;100002548;101677
170;100000000;404461;1800001106;7755591;100002549;101743
170;100000000;404461;1800001108;7745903;100002550;100775
170;100000000;404461;1800001104;7735160;100002551;101821
180;100000000;404461;1800001109;7725474;100002552;105630
180;100000000;404461;1800001106;7730066;100002553;105868
180;100000000;404461;1800001098;7720382;100002554;106102
180;100000000;404461;1800001110;7720375;100002555;106306
180;100000000;404461;1800001105;7710693;100002556;105146
180;100000000;404461;1800001098;7746515;100002557;105430
180;100000000;404461;1800001112;7736835;100002558;106212
180;100000000;404461;1800001102;7738684;100002559;106321
180;100000000;404461;1800001101;7729006;100002560;105037
180;100000000;404461;1800001115;7723153;100002561;105992
190;100000000;404461;1800001101;7713477;100002562;110353
190;100000000;404461;1800001105;7713470;100002563;110369
190;100000000;404461;1800001113;7703796;100002564;110462
190;100000000;404461;1800001100;7732382;100002565;110099
190;100000000;404461;1800001107;7722710;100002566;109353
190;100000000;404461;1800001111;7681311;100002567;110431
190;100000000;404461;1800001099;7671641;100002568;110462
190;100000000;404461;1800001105;7679624;100002569;110305
190;100000000;404461;1800001109;7669956;100002570;110258
190;100000000;404461;1800001099;7669949;100002571;110447
200;100000000;404461;1800001106;7660283;100002572;117583
200;100000000;404461;1800001107;7715165;100002573;117370
200;100000000;404461;1800001100;7705501;100002574;117587
200;100000000;404461;1800001109;7716870;100002575;117509
200;100000000;404461;1800001104;7707208;100002576;117321
200;100000000;404461;1800001104;7715471;100002577;117540
200;100000000;404461;1800001108;7705811;100002578;117509
200;100000000;404461;1800001104;7705804;100002579;117603
200;100000000;404461;1800001106;7696146;100002580;116759
200;100000000;404461;1800001107;7729488;100002581;116275
10;10000;492236;189365;10917522;20000;343
10;10000;492236;189370;9657450;20001;110
10;10000;492236;189369;9647558;20002;109
10;10000;492236;189351;9662516;20003;125
10;10000;492236;189349;9652596;20004;109
10;10000;492236;189352;9636687;20005;110
10;10000;492236;189348;9626803;20006;109
10;10000;492236;189340;9637231;20007;125
10;10000;492236;189357;9627353;20008;110
10;10000;492236;189361;9661808;20009;125
20;10000;492236;189355;9652068;20010;109
20;10000;492236;189360;9682699;20011;125
20;10000;492236;189348;9672819;20012;109
20;10000;492236;189350;9667314;20013;125
20;10000;492236;189360;9657431;20014;110
20;10000;492236;189364;9662359;20015;125
20;10000;492236;189369;9652485;20016;109
20;10000;492236;189367;9667272;20017;125
20;10000;492236;189351;9657386;20018;109
20;10000;492236;189342;9674096;20019;110
30;10000;492236;189352;9664257;20020;125
30;10000;492236;189346;9637914;20021;125
30;10000;492236;189341;9628038;20022;109
30;10000;492236;189358;9638474;20023;125
30;10000;492236;189361;9628600;20024;125
30;10000;492236;189356;9653207;20025;110
30;10000;492236;189359;9643335;20026;125
30;10000;492236;189349;9670208;20027;125
30;10000;492236;189350;9660338;20028;109
30;10000;492236;189360;9654817;20029;125
40;10000;492236;189365;9644949;20030;125
40;10000;492236;189369;9652629;20031;125
40;10000;492236;189368;9642763;20032;125
40;10000;492236;189352;9657526;20033;109
40;10000;492236;189343;9647662;20034;125
40;10000;492236;189352;9660044;20035;125
40;10000;492236;189347;9650182;20036;125
40;10000;492236;187577;9634217;18147;125
40;10000;492236;187589;9624357;18148;110
40;10000;492236;187588;9634801;18149;125
50;10000;492236;187589;9624943;18150;125
50;10000;492236;187586;9678518;18151;109
50;10000;492236;187587;9668662;18152;125
50;10000;492236;187583;9708815;18153;125
50;10000;492236;187595;9698961;18154;125
50;10000;492236;187598;9693424;18155;125
50;10000;492236;187601;9683572;18156;125
50;10000;492236;187603;9688100;18157;125
50;10000;492236;187588;9678250;18158;109
50;10000;492236;187584;9692989;18159;125
60;10000;492236;187588;9683141;18160;125
60;10000;492236;187583;9698146;18161;125
60;10000;492236;187578;9688300;18162;125
60;10000;492236;187587;9651503;18163;125
60;10000;492236;187589;9641659;18164;125
60;10000;492236;187589;9652111;18165;125
60;10000;492236;187585;9642269;18166;125
60;10000;492236;187588;9666796;18167;125
60;10000;492236;187583;9656956;18168;125
60;10000;492236;187595;9686233;18169;125
70;10000;492236;187601;9676395;18170;125
70;10000;492236;187601;9670842;18171;125
70;10000;492236;187604;9661006;18172;125
70;10000;492236;187588;9668686;18173;125
70;10000;492236;187584;9658852;18174;125
70;10000;492236;187588;9673567;18175;141
70;10000;492236;187586;9663735;18176;125
70;10000;492236;187577;9678733;18177;125
70;10000;492236;187587;9668903;18178;125
70;10000;492236;187589;9652890;18179;125
80;10000;492236;187588;9643062;18180;125
80;10000;492236;187586;9653522;18181;141
80;10000;492236;187589;9643696;18182;125
80;10000;492236;187583;9677927;18183;125
80;10000;492236;187594;9668103;18184;125
80;10000;492236;187601;9698628;18185;140
80;10000;492236;187598;9688806;18186;125
80;10000;492236;187604;9683237;18187;125
80;10000;492236;187588;9673417;18188;141
80;10000;492236;187584;9678313;18189;125
90;10000;492236;187588;9668495;18190;125
90;10000;492236;187584;9683186;18191;141
90;10000;492236;187575;9673370;18192;125
90;10000;492236;187588;9686815;18193;140
90;10000;492236;187588;9677001;18194;125
90;10000;492236;187589;9650524;18195;125
90;10000;492236;187586;9640712;18196;125
90;10000;492236;187589;9651180;18197;125
90;10000;492236;187582;9641370;18198;141
90;10000;492236;187592;9665817;18199;125
100;10000;492236;187602;9656009;18200;140
100;10000;492236;187598;9682882;18201;125
100;10000;492236;187604;9673076;18202;141
100;10000;492236;187588;9667491;18203;140
100;10000;492236;187584;9657687;18204;125
100;10000;492236;187588;9665367;18205;141
100;10000;492236;187583;9655565;18206;125
100;10000;492236;187575;9670232;18207;141
100;10000;492236;187587;9660432;18208;125
100;10000;492236;187590;9665254;18209;140
110;10000;492236;187589;9655456;18210;141
110;10000;492236;187587;9639395;18211;125
110;10000;492236;187590;9629599;18212;141
110;10000;492236;187581;9640075;18213;140
110;10000;492236;187594;9630281;18214;141
110;10000;492236;187603;9674032;18215;125
110;10000;492236;185748;9664240;16233;140
110;10000;492236;185753;9699569;16234;125
110;10000;492236;185739;9689779;16235;125
110;10000;492236;185737;9684178;16236;141
120;10000;492236;185742;9674390;16237;125
120;10000;492236;185735;9661286;16238;141
120;10000;492236;185724;9651500;16239;125
120;10000;492236;185735;9666143;16240;140
120;10000;492236;185741;9656359;16241;125
120;10000;492236;185731;9673600;16242;141
120;10000;492236;185738;9663818;16243;125
120;10000;492236;185737;9596493;16244;141
120;10000;492236;185734;9586713;16245;125
120;10000;492236;185742;9597197;16246;140
130;10000;492236;185748;9587419;16247;125
130;10000;492236;185747;9611786;16248;141
130;10000;492236;185753;9602010;16249;125
130;10000;492236;185739;9630087;16250;140
130;10000;492236;185737;9620313;16251;141
130;10000;492236;185742;9614696;16252;125
130;10000;492236;185738;9604924;16253;141
130;10000;492236;185724;9612604;16254;125
130;10000;492236;185735;9602834;16255;140
130;10000;492236;185741;9617453;16256;141
140;10000;492236;185732;9607685;16257;125
140;10000;492236;185737;9622723;16258;141
140;10000;492236;185737;9612957;16259;140
140;10000;492236;185734;9596848;16260;125
140;10000;492236;185741;9587084;16261;141
140;10000;492236;185746;9597576;16262;141
140;10000;492236;185747;9587814;16263;140
140;10000;492236;185753;9621821;16264;125
140;10000;492236;185741;9612061;16265;141
140;10000;492236;185737;9642562;16266;140
150;10000;492236;185743;9632804;16267;141
150;10000;492236;180497;9627171;10680;109
150;10000;492236;180497;9617415;10681;110
150;10000;492236;180499;9622279;10682;125
150;10000;492236;180499;9612525;10683;109
150;10000;492236;180497;9627120;10684;125
150;10000;492236;180500;9617368;10685;110
150;10000;492236;180499;9634154;10686;125
150;10000;492236;180497;9624404;10687;109
150;10000;492236;180496;9597799;10688;109
160;10000;492236;180499;9588051;10689;125
160;10000;492236;180498;9598551;10690;110
160;10000;492236;180500;9588805;10691;110
160;10000;492236;180498;9613092;10692;125
160;10000;492236;180499;9603348;10693;109
160;10000;492236;180497;9630221;10694;125
160;10000;492236;180497;9620479;10695;109
160;10000;492236;180497;9614830;10696;125
160;10000;492236;180499;9605090;10697;110
160;10000;492236;180499;9612770;10698;125
170;10000;492236;180497;9603032;10699;109
170;10000;492236;180500;9617603;10700;125
170;10000;492236;180500;9607867;10701;110
170;10000;492236;180498;9620313;10702;125
170;10000;492236;180497;9610579;10703;109
170;10000;492236;180499;9594422;10704;125
170;10000;492236;180498;9584690;10705;109
170;10000;492236;180500;9595198;10706;125
170;10000;492236;180498;9585468;10707;110
170;10000;492236;180499;9655875;10708;125
180;10000;492236;180497;9646147;10709;109
180;10000;492236;180497;9694892;10710;125
180;10000;492236;180497;9685166;10711;125
180;10000;492236;180499;9679501;10712;109
180;10000;492236;180499;9669777;10713;125
180;10000;492236;180497;9678529;10714;110
180;10000;492236;180500;9668807;10715;125
180;10000;492236;180500;9683354;10716;125
180;10000;492236;180497;9673634;10717;109
180;10000;492236;180496;9689967;10718;125
190;10000;492236;180498;9680249;10719;110
190;10000;492236;180498;9643132;10720;125
190;10000;492236;180500;9633416;10721;125
190;10000;492236;180498;9643932;10722;109
190;10000;492236;180499;9634218;10723;125
190;10000;492236;180499;9658425;10724;125
190;10000;492236;180498;9648713;10725;109
190;10000;492236;180497;9680150;10726;125
190;10000;492236;180499;9670440;10727;110
190;10000;492236;180499;9664759;10728;110
200;10000;492236;180497;9655051;10729;125
200;10000;492236;180500;9662731;10730;125
200;10000;492236;180500;9653025;10731;109
200;10000;492236;180497;9667548;10732;125
200;10000;492236;180496;9657844;10733;125
200;10000;492236;180499;9672922;10734;109
200;10000;492236;180498;9663220;10735;125
200;10000;492236;180500;9647015;10736;125
200;10000;492236;180498;9637315;10737;110
200;10000;492236;180499;9647839;10738;125
10;100000;492236;1800499;9637705;100739;125
10;100000;492236;1800496;9671488;100740;109
10;100000;492236;1800496;9661742;100741;125
10;100000;492236;1800499;9692219;100742;110
10;100000;492236;1800499;9682521;100743;125
10;100000;492236;1800497;9676824;100744;113
10;100000;492236;1800500;9667262;100745;125
10;100000;492236;1800500;9672094;100746;109
10;100000;492236;1800497;9662404;100747;125
10;100000;492236;1800496;9676903;100748;125
20;100000;492236;1800499;9667213;100749;125
20;100000;492236;1800497;9684461;100750;125
20;100000;492236;1800500;9674786;100751;125
20;100000;492236;1800498;9648051;100752;125
20;100000;492236;1800499;9638361;100753;125
20;100000;492236;1800499;9648893;100754;125
20;100000;492236;1800496;9639211;100755;125
20;100000;492236;1800497;9663338;100756;125
20;100000;492236;1800499;9653656;100757;125
20;100000;492236;1800499;9680529;100758;125
30;100000;492236;1800497;9670910;100759;125
30;100000;492236;1800500;9665194;100760;141
30;100000;492236;1800500;9655518;100761;125
30;100000;492236;1800497;9663198;100762;125
30;100000;492236;1800496;9653524;100763;141
30;100000;492236;1800499;9667999;100764;125
30;100000;492236;1800497;9658327;100765;140
30;100000;492236;1800500;9668205;100766;125
30;100000;492236;1800498;9658535;100767;125
30;100000;492236;1800499;9642282;100768;141
40;100000;492236;1800499;9632614;100769;141
40;100000;492236;1800496;9643154;100770;125
40;100000;492236;1800497;9633488;100771;140
40;100000;492236;1800498;9676663;100772;141
40;100000;492236;1800499;9666999;100773;140
40;100000;492236;1800497;9702216;100774;141
40;100000;492236;1800500;9692554;100775;141
40;100000;492236;1800500;9686825;100776;125
40;100000;492236;1800497;9677165;100777;140
40;100000;492236;1800496;9673917;100778;141
50;100000;492236;1800499;9664259;100779;141
50;100000;492236;1800497;9678710;100780;140
50;100000;492236;1800500;9669054;100781;156
50;100000;492236;1800498;9686919;100782;141
50;100000;492236;1800499;9677265;100783;141
50;100000;492236;1800499;9629588;100784;140
50;100000;492236;1800496;9619936;100785;141
50;100000;492236;1800497;9630484;100786;141
50;100000;492236;1800498;9620834;100787;156
50;100000;492236;1800499;9644881;100788;140
60;100000;492236;1800498;9635233;100789;141
60;100000;492236;1800500;9663294;100790;156
60;100000;492236;1800500;9653648;100791;157
60;100000;492236;1800497;9647903;100792;156
60;100000;492236;1800496;9638259;100793;156
60;100000;492236;1800499;9645939;100794;141
60;100000;492236;1800497;9636297;100795;156
60;100000;492236;1800500;9650724;100796;156
60;100000;492236;1800499;9641084;100797;141
60;100000;492236;1800499;9656202;100798;156
70;100000;492236;1800499;9646564;100799;156
70;100000;492236;1800496;9630263;100800;157
70;100000;492236;1800497;9620627;100801;156
70;100000;492236;1800498;9631183;100802;156
70;100000;492236;1800499;9621549;100803;156
70;100000;492236;1800498;9655108;100804;157
70;100000;492236;1800499;9645476;100805;156
70;100000;492236;1800500;9675929;100806;156
70;100000;492236;1800497;9666299;100807;156
70;100000;492236;1800496;9660538;100808;157
80;100000;492236;1800499;9650910;100809;156
80;100000;492236;1800497;9655710;100810;156
80;100000;492236;1800500;9646084;100811;172
80;100000;492236;1800499;9660487;100812;156
80;100000;492236;1800498;9650863;100813;172
80;100000;492236;1800499;9667725;100814;156
80;100000;492236;1800496;9658103;100815;157
80;100000;492236;1800497;9631242;100816;172
80;100000;492236;1800498;9621622;100817;156
80;100000;492236;1800499;9632186;100818;172
90;100000;492236;1800498;9622568;100819;156
90;100000;492236;1800499;9646535;100820;172
90;100000;492236;1800500;9636919;100821;172
90;100000;492236;1800498;9663792;100822;172
90;100000;492236;1800496;9654178;100823;171
90;100000;492236;1800499;9648401;100824;157
90;100000;492236;1800497;9638789;100825;172
90;100000;492236;1800500;9646469;100826;171
90;100000;492236;1800499;9636859;100827;172
90;100000;492236;1800499;9651238;100828;172
100;100000;492236;1800499;9641630;100829;172
100;100000;492236;1800496;9654140;100830;172
100;100000;492236;1800497;9644534;100831;172
100;100000;492236;1800498;9628185;100832;187
100;100000;492236;1800499;9618581;100833;172
100;100000;492236;1800500;9629153;100834;172
100;100000;492236;1800499;9619551;100835;172
100;100000;492236;1800500;9671718;100836;172
100;100000;492236;1800498;9662118;100837;187
100;100000;492236;1800496;9701919;100838;172
110;100000;492236;1800499;9692321;100839;172
110;100000;492236;1800497;9686528;100840;188
110;100000;492236;1800500;9676932;100841;171
110;100000;492236;1800499;9681140;100842;188
110;100000;492236;1800499;9671546;100843;172
110;100000;492236;1800498;9685901;100844;187
110;100000;492236;1800496;9676309;100845;172
110;100000;492236;1800498;9692074;100846;188
110;100000;492236;1800498;9682484;100847;172
110;100000;492236;1800499;9645047;100848;187
120;100000;492236;1800500;9635459;100849;188
120;100000;492236;1800497;9646039;100850;172
120;100000;492236;1800500;9636453;100851;187
120;100000;492236;1800498;9660340;100852;188
120;100000;492236;1800496;9650756;100853;187
120;100000;492236;1800498;9679969;100854;188
120;100000;492236;1800497;9670387;100855;171
120;100000;492236;1800500;9664578;100856;188
120;100000;492236;1800500;9654998;100857;187
120;100000;492236;1800499;9662678;100858;188
130;100000;492236;1800498;9653100;100859;187
130;100000;492236;1800496;9667431;100860;188
130;100000;492236;1800498;9657855;100861;187
130;100000;492236;1800497;9673013;100862;204
130;100000;492236;1800499;9663439;100863;187
130;100000;492236;1800500;9647042;100864;188
130;100000;492236;1800497;9637470;100865;187
130;100000;492236;1800500;9648058;100866;187
130;100000;492236;1800498;9638488;100867;188
130;100000;492236;1800496;9671823;100868;187
140;100000;492236;1800498;9662255;100869;203
140;100000;492236;1800497;9692684;100870;188
140;100000;492236;1800500;9683118;100871;203
140;100000;492236;1800500;9677293;100872;187
140;100000;492236;1800498;9667729;100873;204
140;100000;492236;1800498;9672497;100874;187
140;100000;492236;1800496;9662935;100875;203
140;100000;492236;1800498;9677242;100876;188
140;100000;492236;1800497;9667682;100877;203
140;100000;492236;1800499;9682279;100878;187
150;100000;492236;1800500;9672721;100879;203
150;100000;492236;1800497;9645732;100880;204
150;100000;492236;1800500;9636176;100881;203
150;100000;492236;1800498;9646772;100882;203
150;100000;492236;1800496;9637218;100883;203
150;100000;492236;1800498;9661025;100884;203
150;100000;492236;1800497;9651473;100885;203
150;100000;492236;1800500;9678346;100886;203
150;100000;492236;1800500;9668796;100887;203
150;100000;492236;1800498;9662955;100888;204
160;100000;492236;1800498;9653407;100889;203
160;100000;492236;1800496;9661087;100890;203
160;100000;492236;1800498;9651541;100891;219
160;100000;492236;1800497;9665824;100892;203
160;100000;492236;1800499;9656280;100893;203
160;100000;492236;1800500;9663630;100894;219
160;100000;492236;1800497;9654088;100895;203
160;100000;492236;1800500;9637643;100896;203
160;100000;492236;1800498;9628103;100897;219
160;100000;492236;1800496;9638707;100898;203
170;100000;492236;1800498;9629169;100899;219
170;100000;492236;1800497;9671768;100900;203
170;100000;492236;1800500;9662232;100901;218
170;100000;492236;1800500;9697337;100902;219
170;100000;492236;1800498;9687803;100903;203
170;100000;492236;1800498;9681946;100904;219
170;100000;492236;1800496;9672414;100905;219
170;100000;492236;1800498;9663854;100906;203
170;100000;492236;1800497;9654324;100907;219
170;100000;492236;1800499;9668583;100908;203
180;100000;492236;1800500;9659055;100909;219
180;100000;492236;1800497;9676448;100910;218
180;100000;492236;1800500;9666922;100911;219
180;100000;492236;1800498;9608557;100912;219
180;100000;492236;1800497;9599033;100913;219
180;100000;492236;1800498;9609645;100914;203
180;100000;492236;1800498;9600123;100915;219
180;100000;492236;1800500;9623850;100916;219
180;100000;492236;1800500;9614330;100917;219
180;100000;492236;1800498;9642375;100918;218
190;100000;492236;1800499;9632857;100919;219
190;100000;492236;1800497;9626984;100920;219
190;100000;492236;1800498;9617468;100921;234
190;100000;492236;1800497;9625148;100922;219
190;100000;492236;1800499;9615634;100923;219
190;100000;492236;1800501;9629869;100924;234
190;100000;492236;1800497;9620357;100925;219
190;100000;492236;1800500;9635555;100926;219
190;100000;492236;1800498;9626045;100927;234
190;100000;492236;1800498;9609552;100928;219
200;100000;492236;1800497;9600044;100929;234
200;100000;492236;1800498;9610664;100930;235
200;100000;492236;1800499;9601158;100931;234
200;100000;492236;1800500;9634269;100932;219
200;100000;492236;1800498;9624765;100933;234
200;100000;492236;1800499;9655170;100934;234
200;100000;492236;1800496;9645668;100935;235
200;100000;492236;1800497;9639779;100936;234
200;100000;492236;1800497;9630279;100937;235
200;100000;492236;1800499;9635015;100938;234
10;1000000;492236;18000501;9625149;1000939;234
10;1000000;492236;18000496;9639360;1000940;266
10;1000000;492236;18000500;9629892;1000941;250
10;1000000;492236;18000498;9646830;1000942;266
10;1000000;492236;18000498;9637318;1000943;250
10;1000000;492236;18000496;9610193;1000944;265
10;1000000;492236;18000498;9600687;1000945;266
10;1000000;492236;18000499;9611315;1000946;250
10;1000000;492236;18000500;9601851;1000947;250
10;1000000;492236;18000499;9625498;1000948;234
20;1000000;492236;18000499;9616177;1000949;328
20;1000000;492236;18000496;9643202;1000950;328
20;1000000;492236;18000497;9633714;1000951;313
20;1000000;492236;18000497;9627809;1000952;328
20;1000000;492236;18000499;9618325;1000953;313
20;1000000;492236;18000501;9626005;1000954;312
20;1000000;492236;18000496;9616525;1000955;328
20;1000000;492236;18000500;9630712;1000956;313
20;1000000;492236;18000498;9621235;1000957;328
20;1000000;492236;18000498;9633809;1000958;312
30;1000000;492236;18000496;9624350;1000959;375
30;1000000;492236;18000498;9607822;1000960;375
30;1000000;492236;18000499;9598346;1000961;375
30;1000000;492236;18000500;9608982;1000962;360
30;1000000;492236;18000499;9599508;1000963;375
30;1000000;492236;18000498;9659803;1000964;375
30;1000000;492236;18000496;9650331;1000965;375
30;1000000;492236;18000497;9694372;1000966;375
30;1000000;492236;18000497;9684902;1000967;375
30;1000000;492236;18000499;9678981;1000968;375
40;1000000;492236;18000501;9669513;1000969;437
40;1000000;492236;18000496;9675769;1000970;438
40;1000000;492236;18000500;9666303;1000971;437
40;1000000;492236;18000498;9680466;1000972;438
40;1000000;492236;18000498;9671002;1000973;437
40;1000000;492236;18000496;9687487;1000974;438
40;1000000;492236;18000498;9678025;1000975;437
40;1000000;492236;18000499;9640268;1000976;438
40;1000000;492236;18000500;9630808;1000977;437
40;1000000;492236;18000499;9641452;1000978;438
50;1000000;492236;18000498;9631994;1000979;484
50;1000000;492236;18000496;9655561;1000980;500
50;1000000;492236;18000498;9646105;1000981;485
50;1000000;492236;18000497;9676390;1000982;484
50;1000000;492236;18000499;9666936;1000983;500
50;1000000;492236;18000501;9660999;1000984;484
50;1000000;492236;18000496;9651547;1000985;485
50;1000000;492236;18000501;9659227;1000986;500
50;1000000;492236;18000498;9649777;1000987;484
50;1000000;492236;18000498;9663916;1000988;485
60;1000000;492236;18000496;9654468;1000989;546
60;1000000;492236;18000498;9669706;1000990;547
60;1000000;492236;18000499;9660260;1000991;532
60;1000000;492236;18000500;9643671;1000992;546
60;1000000;492236;18000499;9634227;1000993;547
60;1000000;492236;18000499;9644879;1000994;532
60;1000000;492236;18000496;9635437;1000995;546
60;1000000;492236;18000498;9668324;1000996;547
60;1000000;492236;18000496;9658884;1000997;532
60;1000000;492236;18000499;9689265;1000998;547
70;1000000;492236;18000501;9679827;1000999;609
70;1000000;492236;18000496;9673874;1001000;609
70;1000000;492236;18000501;9664438;1001001;613
70;1000000;492236;18000497;9669142;1001002;625
70;1000000;492236;18000498;9659708;1001003;610
70;1000000;492236;18000496;9673823;1001004;625
70;1000000;492236;18000499;9664391;1001005;609
70;1000000;492236;18000499;9680245;1001006;625
70;1000000;492236;18000500;9670815;1001007;609
70;1000000;492236;18000499;9643570;1001008;610
80;1000000;492236;18000499;9634142;1001009;687
80;1000000;492236;18000495;9644802;1001010;672
80;1000000;492236;18000498;9635376;1001011;672
80;1000000;492236;18000497;9658863;1001012;688
80;1000000;492236;18000499;9649439;1001013;671
80;1000000;492236;18000501;9676312;1001014;688
80;1000000;492236;18000496;9666890;1001015;672
80;1000000;492236;18000501;9660921;1001016;672
80;1000000;492236;18000497;9651501;1001017;672
80;1000000;492236;18000498;9659181;1001018;672
90;1000000;492236;18000496;9649763;1001019;750
