"k";"m";"n";"count1";"count2";"count3";"time"
4;10000;6622;97744;18325;2889;12131
4;10000;6622;97744;18325;2889;11888
4;10000;6622;97744;18325;2889;11950
4;10000;6622;97744;18325;2889;13032
4;10000;6622;97744;18325;2889;12582
4;10000;6622;97744;18325;2889;12766
4;10000;6622;97744;18325;2889;12381
4;100000;6622;97744;18325;2889;12425
4;100000;6622;97744;18325;2889;12125
4;100000;6622;97744;18325;2889;12929
4;100000;6622;97744;18325;2889;11810
4;100000;6622;97744;18325;2889;12450
4;100000;6622;97744;18325;2889;12164
4;100000;6622;97744;18325;2889;13079
4;100000;6622;97744;18325;2889;12251
4;100000;6622;97744;18325;2889;12256
4;100000;6622;97744;18325;2889;11840
4;1000000;6622;97744;18325;2889;12217
4;1000000;6622;97744;18325;2889;12076
4;1000000;6622;97744;18325;2889;12085
4;1000000;6622;97744;18325;2889;12406
4;1000000;6622;97744;18325;2889;12433
4;1000000;6622;97744;18325;2889;12652
4;1000000;6622;97744;18325;2889;12034
4;1000000;6622;97744;18325;2889;12088
4;1000000;6622;97744;18325;2889;12004
4;1000000;6622;97744;18325;2889;12569
5;100;6622;97774;1276;200;11325
5;100;6622;97774;1276;200;10147
5;100;6622;97774;1276;200;10010
5;100;6622;97774;1276;200;11137
5;100;6622;97774;1276;200;10334
5;100;6622;97774;1276;200;10026
5;100;6622;97774;1276;200;10140
5;100;6622;97774;1276;200;10182
5;100;6622;97774;1276;200;10306
5;100;6622;97774;1276;200;10026
5;1000;6622;97774;12758;2000;11873
5;1000;6622;97774;12758;2000;11797
5;1000;6622;97774;12758;2000;11450
5;1000;6622;97774;12758;2000;12265
5;1000;6622;97774;12758;2000;11282
5;1000;6622;97774;12758;2000;11817
5;1000;6622;97774;12758;2000;11167
5;1000;6622;97774;12758;2000;11937
5;1000;6622;97774;12758;2000;11900
5;1000;6622;97774;12758;2000;11922
5;10000;6622;97774;127630;20026;28517
5;10000;6622;97774;127630;20026;28355
5;10000;6622;97774;19530;3064;12117
5;10000;6622;97774;19530;3064;12662
5;10000;6622;97774;19530;3064;13008
5;10000;6622;97774;19530;3064;12623
5;10000;6622;97774;19530;3064;12250
5;10000;6622;97774;19530;3064;12596
5;10000;6622;97774;19530;3064;12333
5;10000;6622;97774;19530;3064;13183
5;100000;6622;97774;19530;3064;12519
5;100000;6622;97774;19530;3064;13033
5;100000;6622;97774;19530;3064;12958
5;100000;6622;97774;19530;3064;12852
5;100000;6622;97774;19530;3064;12917
5;100000;6622;97774;19530;3064;13314
5;100000;6622;97774;19530;3064;13715
5;100000;6622;97774;19530;3064;12908
5;100000;6622;97774;19530;3064;13386
5;100000;6622;97774;19530;3064;12292
5;1000000;6622;97774;19530;3064;12948
5;1000000;6622;97774;19530;3064;12536
5;1000000;6622;97774;19530;3064;12772
5;1000000;6622;97774;19530;3064;12426
