"k";"m";"n";"count1";"count2";"count3";"time"
4;10000;39213;153251;691351;20374;41
4;10000;39213;153251;691351;20374;39
4;10000;39213;153251;691351;20374;41
4;10000;39213;153251;691351;20374;40
4;10000;39213;153251;691351;20374;41
4;10000;39213;153251;691351;20374;42
4;10000;39213;153251;691351;20374;41
4;10000;39213;153251;691351;20374;41
4;100000;39213;1094098;691351;145611;97
4;100000;39213;1094098;691351;145611;95
4;100000;39213;1094098;691351;145611;97
4;100000;39213;1094098;691351;145611;98
4;100000;39213;1094098;691351;145611;98
4;100000;39213;1094098;691351;145611;94
4;100000;39213;1094098;691351;145611;95
4;100000;39213;1094098;691351;145611;94
4;100000;39213;1094098;691351;145611;99
4;100000;39213;570416;691351;76117;65
4;1000000;39213;570416;691351;76117;65
4;1000000;39213;570416;691351;76117;66
4;1000000;39213;570416;691351;76117;64
4;1000000;39213;570416;691351;76117;64
4;1000000;39213;570416;691351;76117;66
4;1000000;39213;570416;691351;76117;65
4;1000000;39213;570416;691351;76117;65
4;1000000;39213;570416;691351;76117;65
4;1000000;39213;570416;691351;76117;65
4;1000000;39213;570416;691351;76117;66
4;10000000;39213;570416;691351;76117;66
4;10000000;39213;570416;691351;76117;67
4;10000000;39213;63341;691351;8421;35
4;10000000;39213;63341;691351;8421;35
4;10000000;39213;63341;691351;8421;36
4;10000000;39213;63341;691351;8421;34
4;10000000;39213;63341;691351;8421;36
4;10000000;39213;63341;691351;8421;36
4;10000000;39213;63341;691351;8421;35
4;10000000;39213;63341;691351;8421;37
4;100000000;39213;63341;691351;8421;34
4;100000000;39213;63341;691351;8421;36
4;100000000;39213;63341;691351;8421;36
4;100000000;39213;63341;691351;8421;37
4;100000000;39213;63341;691351;8421;36
4;100000000;39213;63341;691351;8421;35
4;100000000;39213;63341;691351;8421;36
4;100000000;39213;63341;691351;8421;35
4;100000000;39213;63341;691351;8421;36
4;100000000;39213;63341;691351;8421;37
5;10000;39213;153238;691203;20081;41
5;10000;39213;153238;691203;20081;43
5;10000;39213;153238;691203;20081;43
5;10000;39213;64018;691203;8422;37
5;10000;39213;64018;691203;8422;35
5;10000;39213;64018;691203;8422;35
5;10000;39213;64018;691203;8422;37
5;10000;39213;64018;691203;8422;36
5;10000;39213;64018;691203;8422;36
5;10000;39213;64018;691203;8422;36
5;100000;39213;64018;691203;8422;36
5;100000;39213;64018;691203;8422;36
5;100000;39213;64018;691203;8422;35
5;100000;39213;64018;691203;8422;36
5;100000;39213;64018;691203;8422;36
5;100000;39213;64018;691203;8422;35
5;100000;39213;64018;691203;8422;35
5;100000;39213;64018;691203;8422;35
5;100000;39213;64018;691203;8422;35
5;100000;39213;64018;691203;8422;36
5;1000000;39213;64018;691203;8422;35
5;1000000;39213;64018;691203;8422;36
5;1000000;39213;64018;691203;8422;37
5;1000000;39213;64018;691203;8422;36
5;1000000;39213;74737;691203;9793;36
5;1000000;39213;74737;691203;9793;36
5;1000000;39213;74737;691203;9793;35
5;1000000;39213;74737;691203;9793;36
5;1000000;39213;74737;691203;9793;36
5;1000000;39213;74737;691203;9793;35
5;10000000;39213;74737;691203;9793;35
5;10000000;39213;74737;691203;9793;37
5;10000000;39213;74737;691203;9793;37
5;10000000;39213;74737;691203;9793;36
5;10000000;39213;74737;691203;9793;36
5;10000000;39213;74737;691203;9793;37
5;10000000;39213;74737;691203;9793;37
5;10000000;39213;74737;691203;9793;36
5;10000000;39213;74737;691203;9793;36
5;10000000;39213;74737;691203;9793;36
5;100000000;39213;74737;691203;9793;36
5;100000000;39213;74737;691203;9793;36
5;100000000;39213;74737;691203;9793;37
5;100000000;39213;74737;691203;9793;38
5;100000000;39213;74737;691203;9793;37
5;100000000;39213;282101;691203;37042;50
5;100000000;39213;282101;691203;37042;48
5;100000000;39213;282101;691203;37042;49
5;100000000;39213;282101;691203;37042;50
5;100000000;39213;282101;691203;37042;49
6;10000;39213;153282;691268;20027;42
6;10000;39213;153282;691268;20027;42
6;10000;39213;153282;691268;20027;43
6;10000;39213;153282;691268;20027;42
6;10000;39213;153282;691268;20027;41
6;10000;39213;153282;691268;20027;42
6;10000;39213;153282;691268;20027;42
6;10000;39213;153282;691268;20027;42
6;10000;39213;153282;691268;20027;42
6;10000;39213;153282;691268;20027;42
6;100000;39213;232012;691268;30333;48
6;100000;39213;232012;691268;30333;48
6;100000;39213;232012;691268;30333;46
6;100000;39213;1103593;691268;144303;105
6;100000;39213;1103593;691268;144303;106
6;100000;39213;1103593;691268;144303;105
6;100000;39213;1103593;691268;144303;109
6;100000;39213;1103593;691268;144303;107
6;100000;39213;1103593;691268;144303;108
6;100000;39213;1103593;691268;144303;109
6;1000000;39213;1103593;691268;144303;108
6;1000000;39213;1103593;691268;144303;106
6;1000000;39213;567859;691268;74275;71
6;1000000;39213;567859;691268;74275;70
6;1000000;39213;567859;691268;74275;70
6;1000000;39213;567859;691268;74275;71
6;1000000;39213;567859;691268;74275;75
6;1000000;39213;567859;691268;74275;71
6;1000000;39213;567859;691268;74275;69
6;1000000;39213;567859;691268;74275;70
6;10000000;39213;567859;691268;74275;72
6;10000000;39213;567859;691268;74275;70
6;10000000;39213;567859;691268;74275;71
6;10000000;39213;1910731;691268;249792;158
6;10000000;39213;1910731;691268;249792;162
6;10000000;39213;1910731;691268;249792;165
6;10000000;39213;1910731;691268;249792;162
6;10000000;39213;1910731;691268;249792;163
6;10000000;39213;1910731;691268;249792;164
6;10000000;39213;277152;691268;36220;50
6;100000000;39213;277152;691268;36220;51
6;100000000;39213;277152;691268;36220;50
6;100000000;39213;277152;691268;36220;50
6;100000000;39213;277152;691268;36220;51
6;100000000;39213;277152;691268;36220;51
6;100000000;39213;277152;691268;36220;50
6;100000000;39213;277152;691268;36220;49
6;100000000;39213;277152;691268;36220;50
6;100000000;39213;277152;691268;36220;52
6;100000000;39213;277152;691268;36220;51
7;10000;39213;153372;691258;20005;42
7;10000;39213;153372;691258;20005;43
7;10000;39213;153372;691258;20005;43
7;10000;39213;153372;691258;20005;44
7;10000;39213;153372;691258;20005;43
7;10000;39213;153372;691258;20005;43
7;10000;39213;130559;691258;17036;40
7;10000;39213;130559;691258;17036;40
7;10000;39213;130559;691258;17036;41
7;10000;39213;130559;691258;17036;40
7;100000;39213;130559;691258;17036;41
7;100000;39213;130559;691258;17036;40
7;100000;39213;130559;691258;17036;40
7;100000;39213;130559;691258;17036;42
7;100000;39213;130559;691258;17036;41
7;100000;39213;130559;691258;17036;40
7;100000;39213;130559;691258;17036;40
7;100000;39213;130559;691258;17036;41
7;100000;39213;130559;691258;17036;43
7;100000;39213;130559;691258;17036;41
7;1000000;39213;130559;691258;17036;40
7;1000000;39213;130559;691258;17036;41
7;1000000;39213;130559;691258;17036;41
7;1000000;39213;130559;691258;17036;42
7;1000000;39213;130559;691258;17036;41
7;1000000;39213;130559;691258;17036;40
7;1000000;39213;130559;691258;17036;41
7;1000000;39213;130559;691258;17036;41
7;1000000;39213;130559;691258;17036;43
7;1000000;39213;130559;691258;17036;40
7;10000000;39213;130559;691258;17036;42
7;10000000;39213;130559;691258;17036;40
7;10000000;39213;130559;691258;17036;43
7;10000000;39213;130559;691258;17036;41
7;10000000;39213;130559;691258;17036;40
7;10000000;39213;130559;691258;17036;40
7;10000000;39213;130559;691258;17036;41
7;10000000;39213;130559;691258;17036;41
7;10000000;39213;130559;691258;17036;41
7;10000000;39213;130559;691258;17036;40
7;100000000;39213;130559;691258;17036;40
7;100000000;39213;130559;691258;17036;41
7;100000000;39213;130559;691258;17036;43
7;100000000;39213;130559;691258;17036;40
7;100000000;39213;130636;691258;17046;41
7;100000000;39213;130636;691258;17046;41
7;100000000;39213;130636;691258;17046;41
7;100000000;39213;130636;691258;17046;42
7;100000000;39213;130636;691258;17046;40
7;100000000;39213;130636;691258;17046;40
2;10000;75162;162539;1354633;678477;91
2;10000;75162;162539;1354633;678477;89
2;10000;75162;162539;1354633;678477;89
2;10000;75162;162539;1354633;678477;88
2;10000;75162;162539;1354633;678477;86
2;10000;75162;162539;1354633;678477;89
2;10000;75162;162539;1354633;678477;90
2;10000;75162;162493;1354633;693355;89
2;10000;75162;162493;1354633;693355;87
2;10000;75162;162493;1354633;693355;89
2;100000;75162;287502;1354633;1146175;110
2;100000;75162;287502;1354633;1146175;110
2;100000;75162;287502;1354633;1146175;109
2;100000;75162;287502;1354633;1146175;109
2;100000;75162;287502;1354633;1146175;112
2;100000;75162;287502;1354633;1146175;106
2;100000;75162;13248;1354633;60624;62
2;100000;75162;13248;1354633;60624;62
2;100000;75162;13248;1354633;60624;64
2;100000;75162;13248;1354633;60624;63
2;1000000;75162;13248;1354633;60624;64
2;1000000;75162;13248;1354633;60624;63
2;1000000;75162;13248;1354633;60624;62
2;1000000;75162;13248;1354633;60624;62
2;1000000;75162;13248;1354633;60624;62
2;1000000;75162;13248;1354633;60624;60
2;1000000;75162;13248;1354633;60624;63
2;1000000;75162;13248;1354633;60624;63
2;1000000;75162;2007252;1354633;8316380;409
2;1000000;75162;2007252;1354633;8316380;409
2;10000000;75162;2007252;1354633;8316380;412
2;10000000;75162;1108385;1354633;4555800;252
2;10000000;75162;1108385;1354633;4555800;252
2;10000000;75162;1108385;1354633;4555800;252
2;10000000;75162;985170;1354633;3952670;227
2;10000000;75162;985170;1354633;3952670;229
2;10000000;75162;985170;1354633;3952670;221
2;10000000;75162;985170;1354633;3952670;227
2;10000000;75162;1229864;1354633;5014022;273
2;10000000;75162;1229864;1354633;5014022;276
2;100000000;75162;1229864;1354633;5014022;272
2;100000000;75162;1229864;1354633;5014022;275
2;100000000;75162;2058493;1354633;8476364;421
2;100000000;75162;2058493;1354633;8476364;421
2;100000000;75162;2236238;1354633;9348730;443
2;100000000;75162;2236238;1354633;9348730;456
2;100000000;75162;2236238;1354633;9348730;458
2;100000000;75162;532212;1354633;2294556;157
2;100000000;75162;532212;1354633;2294556;155
2;100000000;75162;532212;1354633;2294556;154
3;10000;75162;162555;1386508;43481;76
3;10000;75162;162555;1386508;43481;74
3;10000;75162;146946;1386508;39461;74
3;10000;75162;146946;1386508;39461;71
3;10000;75162;146946;1386508;39461;71
3;10000;75162;146946;1386508;39461;73
3;10000;75162;146946;1386508;39461;75
3;10000;75162;146946;1386508;39461;72
3;10000;75162;146946;1386508;39461;72
3;10000;75162;146946;1386508;39461;72
3;100000;75162;146946;1386508;39461;72
3;100000;75162;146946;1386508;39461;73
3;100000;75162;146946;1386508;39461;73
3;100000;75162;424024;1386508;105783;89
3;100000;75162;424024;1386508;105783;90
3;100000;75162;424024;1386508;105783;89
3;100000;75162;424024;1386508;105783;94
3;100000;75162;424024;1386508;105783;92
3;100000;75162;424024;1386508;105783;90
3;100000;75162;424024;1386508;105783;88
3;1000000;75162;424024;1386508;105783;92
3;1000000;75162;424024;1386508;105783;90
3;1000000;75162;424024;1386508;105783;91
3;1000000;75162;442283;1386508;117123;90
3;1000000;75162;442283;1386508;117123;93
3;1000000;75162;442283;1386508;117123;91
3;1000000;75162;442283;1386508;117123;94
3;1000000;75162;442283;1386508;117123;93
3;1000000;75162;442283;1386508;117123;94
3;1000000;75162;442283;1386508;117123;90
3;10000000;75162;442283;1386508;117123;92
3;10000000;75162;442283;1386508;117123;94
3;10000000;75162;442283;1386508;117123;93
3;10000000;75162;535273;1386508;143125;97
3;10000000;75162;535273;1386508;143125;98
3;10000000;75162;535273;1386508;143125;97
3;10000000;75162;535273;1386508;143125;101
3;10000000;75162;535273;1386508;143125;97
3;10000000;75162;535273;1386508;143125;96
3;10000000;75162;535273;1386508;143125;95
3;100000000;75162;535273;1386508;143125;97
3;100000000;75162;535273;1386508;143125;97
3;100000000;75162;205321;1386508;59592;74
3;100000000;75162;205321;1386508;59592;75
3;100000000;75162;205321;1386508;59592;76
3;100000000;75162;205321;1386508;59592;77
3;100000000;75162;205321;1386508;59592;79
3;100000000;75162;205321;1386508;59592;80
3;100000000;75162;205321;1386508;59592;76
3;100000000;75162;205321;1386508;59592;76
4;10000;75162;162601;1394411;24213;73
4;10000;75162;162601;1394411;24213;77
4;10000;75162;162601;1394411;24213;78
4;10000;75162;162538;1394411;25193;74
4;10000;75162;162538;1394411;25193;74
4;10000;75162;162538;1394411;25193;77
4;10000;75162;162538;1394411;25193;77
4;10000;75162;162538;1394411;25193;77
4;10000;75162;162538;1394411;25193;74
4;10000;75162;162538;1394411;25193;75
4;100000;75162;1625447;1394411;248171;172
4;100000;75162;1625447;1394411;248171;172
4;100000;75162;1625447;1394411;248171;171
4;100000;75162;246054;1394411;38639;80
4;100000;75162;246054;1394411;38639;81
4;100000;75162;246054;1394411;38639;81
4;100000;75162;246054;1394411;38639;81
4;100000;75162;246054;1394411;38639;80
4;100000;75162;246054;1394411;38639;82
4;100000;75162;246054;1394411;38639;80
4;1000000;75162;246054;1394411;38639;81
4;1000000;75162;246054;1394411;38639;81
4;1000000;75162;438963;1394411;66412;94
4;1000000;75162;438963;1394411;66412;93
4;1000000;75162;438963;1394411;66412;94
4;1000000;75162;438963;1394411;66412;93
4;1000000;75162;438963;1394411;66412;95
4;1000000;75162;438963;1394411;66412;94
4;1000000;75162;438963;1394411;66412;92
4;1000000;75162;438963;1394411;66412;93
4;10000000;75162;438963;1394411;66412;97
4;10000000;75162;438963;1394411;66412;93
4;10000000;75162;3722381;1394411;570752;309
4;10000000;75162;3722381;1394411;570752;312
4;10000000;75162;3722381;1394411;570752;311
4;10000000;75162;234438;1394411;35513;80
4;10000000;75162;234438;1394411;35513;78
4;10000000;75162;234438;1394411;35513;78
4;10000000;75162;234438;1394411;35513;77
4;10000000;75162;234438;1394411;35513;82
4;100000000;75162;234438;1394411;35513;81
4;100000000;75162;234438;1394411;35513;77
4;100000000;75162;234438;1394411;35513;79
4;100000000;75162;234438;1394411;35513;79
4;100000000;75162;234438;1394411;35513;80
4;100000000;75162;234438;1394411;35513;79
4;100000000;75162;2232771;1394411;346889;210
4;100000000;75162;2232771;1394411;346889;210
4;100000000;75162;2232771;1394411;346889;211
4;100000000;75162;2232771;1394411;346889;209
5;10000;75162;162544;1391970;21049;77
5;10000;75162;162544;1391970;21049;74
5;10000;75162;162531;1391970;21179;73
5;10000;75162;162531;1391970;21179;75
5;10000;75162;162531;1391970;21179;76
5;10000;75162;162531;1391970;21179;75
5;10000;75162;162531;1391970;21179;77
5;10000;75162;162531;1391970;21179;76
5;10000;75162;162531;1391970;21179;76
5;10000;75162;162531;1391970;21179;74
5;100000;75162;239719;1391970;31830;80
5;100000;75162;239719;1391970;31830;82
5;100000;75162;239719;1391970;31830;83
5;100000;75162;1625498;1391970;210624;187
5;100000;75162;1625498;1391970;210624;174
5;100000;75162;1625498;1391970;210624;173
5;100000;75162;1625498;1391970;210624;175
5;100000;75162;1625498;1391970;210624;180
5;100000;75162;260259;1391970;35425;81
5;100000;75162;260259;1391970;35425;81
5;1000000;75162;260259;1391970;35425;83
5;1000000;75162;260259;1391970;35425;81
5;1000000;75162;260259;1391970;35425;83
5;1000000;75162;260259;1391970;35425;81
5;1000000;75162;260259;1391970;35425;82
5;1000000;75162;260259;1391970;35425;82
5;1000000;75162;260259;1391970;35425;80
5;1000000;75162;260259;1391970;35425;84
5;1000000;75162;260259;1391970;35425;84
5;1000000;75162;76261;1391970;11022;68
5;10000000;75162;76261;1391970;11022;69
5;10000000;75162;76261;1391970;11022;70
5;10000000;75162;76261;1391970;11022;71
5;10000000;75162;76261;1391970;11022;71
5;10000000;75162;76261;1391970;11022;72
5;10000000;75162;76261;1391970;11022;69
5;10000000;75162;76261;1391970;11022;69
5;10000000;75162;76261;1391970;11022;69
5;10000000;75162;76261;1391970;11022;69
5;10000000;75162;76261;1391970;11022;70
5;100000000;75162;76261;1391970;11022;70
5;100000000;75162;2477546;1391970;322517;228
5;100000000;75162;2477546;1391970;322517;236
5;100000000;75162;2477546;1391970;322517;231
5;100000000;75162;2477546;1391970;322517;235
5;100000000;75162;2477546;1391970;322517;232
5;100000000;75162;350204;1391970;45771;88
5;100000000;75162;350204;1391970;45771;90
5;100000000;75162;350204;1391970;45771;88
5;100000000;75162;350204;1391970;45771;89
6;10000;75162;162539;1397303;20248;76
6;10000;75162;162539;1397303;20248;75
6;10000;75162;162539;1397303;20248;77
6;10000;75162;162539;1397303;20248;77
6;10000;75162;162539;1397303;20248;78
6;10000;75162;162539;1397303;20194;76
6;10000;75162;162539;1397303;20194;75
6;10000;75162;162539;1397303;20194;75
6;10000;75162;162539;1397303;20194;77
6;10000;75162;162539;1397303;20194;78
6;100000;75162;214746;1397303;27280;80
6;100000;75162;214746;1397303;27280;79
6;100000;75162;214746;1397303;27280;78
6;100000;75162;214746;1397303;27280;79
6;100000;75162;214746;1397303;27280;83
6;100000;75162;214746;1397303;27280;80
6;100000;75162;541655;1397303;67878;102
6;100000;75162;541655;1397303;67878;101
6;100000;75162;541655;1397303;67878;102
6;100000;75162;541655;1397303;67878;104
6;1000000;75162;541655;1397303;67878;103
6;1000000;75162;541655;1397303;67878;103
6;1000000;75162;541655;1397303;67878;103
6;1000000;75162;541655;1397303;67878;107
6;1000000;75162;541655;1397303;67878;103
6;1000000;75162;762805;1397303;95030;118
6;1000000;75162;762805;1397303;95030;119
6;1000000;75162;762805;1397303;95030;122
6;1000000;75162;762805;1397303;95030;120
6;1000000;75162;762805;1397303;95030;117
6;10000000;75162;762805;1397303;95030;118
6;10000000;75162;762805;1397303;95030;122
6;10000000;75162;2537538;1397303;317139;241
6;10000000;75162;2537538;1397303;317139;248
6;10000000;75162;2537538;1397303;317139;248
6;10000000;75162;2537538;1397303;317139;249
6;10000000;75162;283042;1397303;37052;84
6;10000000;75162;283042;1397303;37052;84
6;10000000;75162;283042;1397303;37052;85
6;10000000;75162;283042;1397303;37052;83
6;100000000;75162;283042;1397303;37052;86
6;100000000;75162;283042;1397303;37052;85
6;100000000;75162;283042;1397303;37052;84
6;100000000;75162;283042;1397303;37052;84
6;100000000;75162;283042;1397303;37052;84
6;100000000;75162;283042;1397303;37052;86
6;100000000;75162;478107;1397303;61854;98
6;100000000;75162;478107;1397303;61854;100
6;100000000;75162;478107;1397303;61854;101
6;100000000;75162;478107;1397303;61854;98
7;10000;75162;162532;1396611;20138;78
7;10000;75162;162532;1396611;20138;77
7;10000;75162;162532;1396611;20138;76
7;10000;75162;162532;1396611;20138;78
7;10000;75162;162532;1396611;20138;77
7;10000;75162;162532;1396611;20138;80
7;10000;75162;162532;1396611;20138;77
7;10000;75162;162602;1396611;20079;76
7;10000;75162;162602;1396611;20079;77
7;10000;75162;162602;1396611;20079;76
7;100000;75162;1140730;1396611;141562;174
7;100000;75162;1140730;1396611;141562;151
7;100000;75162;1140730;1396611;141562;148
7;100000;75162;1140730;1396611;141562;153
7;100000;75162;457447;1396611;57796;100
7;100000;75162;457447;1396611;57796;99
7;100000;75162;457447;1396611;57796;99
7;100000;75162;457447;1396611;57796;101
7;100000;75162;457447;1396611;57796;99
7;100000;75162;457447;1396611;57796;98
7;1000000;75162;457447;1396611;57796;99
7;1000000;75162;457447;1396611;57796;100
7;1000000;75162;457447;1396611;57796;101
7;1000000;75162;731937;1396611;92064;117
7;1000000;75162;731937;1396611;92064;119
7;1000000;75162;731937;1396611;92064;119
7;1000000;75162;731937;1396611;92064;122
7;1000000;75162;731937;1396611;92064;118
7;1000000;75162;731937;1396611;92064;118
7;1000000;75162;731937;1396611;92064;118
7;10000000;75162;731937;1396611;92064;121
7;10000000;75162;4896740;1396611;605304;445
7;10000000;75162;4896740;1396611;605304;442
7;10000000;75162;4896740;1396611;605304;439
7;10000000;75162;2281670;1396611;282230;238
7;10000000;75162;2281670;1396611;282230;235
7;10000000;75162;2281670;1396611;282230;244
7;10000000;75162;220456;1396611;27661;81
7;10000000;75162;220456;1396611;27661;83
7;10000000;75162;220456;1396611;27661;82
7;100000000;75162;220456;1396611;27661;81
7;100000000;75162;220456;1396611;27661;81
7;100000000;75162;220456;1396611;27661;80
7;100000000;75162;220456;1396611;27661;81
7;100000000;75162;220456;1396611;27661;82
7;100000000;75162;220456;1396611;27661;82
7;100000000;75162;2402066;1396611;297376;247
7;100000000;75162;2402066;1396611;297376;245
7;100000000;75162;2402066;1396611;297376;246
7;100000000;75162;2402066;1396611;297376;249
2;10000;112451;168351;2179782;124561;106
2;10000;112451;168351;2179782;124561;105
2;10000;112451;168351;2179782;124561;106
2;10000;112451;168351;2179782;124561;110
2;10000;112451;168351;2179782;124561;108
2;10000;112451;168351;2179782;124561;108
2;10000;112451;168351;2179782;124561;106
2;10000;112451;168351;2179782;124561;108
2;10000;112451;168351;2179782;124561;105
2;10000;112451;105911;2179782;86537;99
2;100000;112451;105911;2179782;86537;102
2;100000;112451;105911;2179782;86537;100
2;100000;112451;105911;2179782;86537;102
2;100000;112451;105911;2179782;86537;100
2;100000;112451;105911;2179782;86537;101
2;100000;112451;105911;2179782;86537;100
2;100000;112451;105911;2179782;86537;103
2;100000;112451;862998;2179782;702818;157
2;100000;112451;862998;2179782;702818;158
2;100000;112451;862998;2179782;702818;165
2;1000000;112451;862998;2179782;702818;158
2;1000000;112451;862998;2179782;702818;156
2;1000000;112451;862998;2179782;702818;161
2;1000000;112451;110372;2179782;87547;101
2;1000000;112451;110372;2179782;87547;100
2;1000000;112451;110372;2179782;87547;101
2;1000000;112451;110372;2179782;87547;104
2;1000000;112451;110372;2179782;87547;101
2;1000000;112451;110372;2179782;87547;101
2;1000000;112451;110372;2179782;87547;102
2;10000000;112451;110372;2179782;87547;104
2;10000000;112451;110372;2179782;87547;105
2;10000000;112451;1715420;2179782;1357466;222
2;10000000;112451;1715420;2179782;1357466;228
2;10000000;112451;1715420;2179782;1357466;220
2;10000000;112451;1715420;2179782;1357466;226
2;10000000;112451;1715420;2179782;1357466;215
2;10000000;112451;810548;2179782;656022;150
2;10000000;112451;810548;2179782;656022;156
2;10000000;112451;810548;2179782;656022;150
2;100000000;112451;810548;2179782;656022;152
2;100000000;112451;810548;2179782;656022;158
2;100000000;112451;603750;2179782;477058;141
2;100000000;112451;603750;2179782;477058;136
2;100000000;112451;603750;2179782;477058;142
2;100000000;112451;603750;2179782;477058;137
2;100000000;112451;603750;2179782;477058;137
2;100000000;112451;603750;2179782;477058;141
2;100000000;112451;603750;2179782;477058;137
2;100000000;112451;374780;2179782;291733;121
3;10000;112451;168324;2194072;22811;106
3;10000;112451;168324;2194072;22811;110
3;10000;112451;168324;2194072;22811;106
3;10000;112451;168324;2194072;22811;105
3;10000;112451;168324;2194072;22811;108
3;10000;112451;168324;2194072;22811;106
3;10000;112451;168324;2194072;22811;108
3;10000;112451;168271;2194072;22932;105
3;10000;112451;168271;2194072;22932;108
3;10000;112451;168271;2194072;22932;106
3;100000;112451;1635092;2194072;221976;196
3;100000;112451;1635092;2194072;221976;192
3;100000;112451;1635092;2194072;221976;198
3;100000;112451;251816;2194072;34192;110
3;100000;112451;251816;2194072;34192;111
3;100000;112451;251816;2194072;34192;111
3;100000;112451;251816;2194072;34192;113
3;100000;112451;251816;2194072;34192;111
3;100000;112451;251816;2194072;34192;111
3;100000;112451;251816;2194072;34192;110
3;1000000;112451;251816;2194072;34192;114
3;1000000;112451;526245;2194072;72299;129
3;1000000;112451;526245;2194072;72299;129
3;1000000;112451;526245;2194072;72299;127
3;1000000;112451;526245;2194072;72299;132
3;1000000;112451;526245;2194072;72299;128
3;1000000;112451;526245;2194072;72299;127
3;1000000;112451;526245;2194072;72299;132
3;1000000;112451;5560664;2194072;756551;426
3;1000000;112451;5560664;2194072;756551;426
3;10000000;112451;5560664;2194072;756551;427
3;10000000;112451;517478;2194072;70547;143
3;10000000;112451;517478;2194072;70547;129
3;10000000;112451;517478;2194072;70547;126
3;10000000;112451;517478;2194072;70547;132
3;10000000;112451;517478;2194072;70547;126
3;10000000;112451;1451477;2194072;198034;182
3;10000000;112451;1451477;2194072;198034;186
3;10000000;112451;1451477;2194072;198034;180
3;10000000;112451;1451477;2194072;198034;182
3;100000000;112451;1451477;2194072;198034;190
3;100000000;112451;1629316;2194072;221966;193
3;100000000;112451;1629316;2194072;221966;198
3;100000000;112451;1629316;2194072;221966;192
3;100000000;112451;1629316;2194072;221966;195
3;100000000;112451;1629316;2194072;221966;195
3;100000000;112451;1581832;2194072;216549;188
3;100000000;112451;1581832;2194072;216549;196
3;100000000;112451;1581832;2194072;216549;193
3;100000000;112451;1581832;2194072;216549;191
4;10000;112451;168342;2197017;20282;111
4;10000;112451;168343;2197017;20278;109
4;10000;112451;168343;2197017;20278;108
4;10000;112451;168343;2197017;20278;109
4;10000;112451;168343;2197017;20278;110
4;10000;112451;168343;2197017;20278;108
4;10000;112451;168343;2197017;20278;109
4;10000;112451;168343;2197017;20278;107
4;10000;112451;168343;2197017;20278;109
4;10000;112451;168343;2197017;20278;105
4;100000;112451;431951;2197017;52276;123
4;100000;112451;431951;2197017;52276;123
4;100000;112451;431951;2197017;52276;128
4;100000;112451;431951;2197017;52276;125
4;100000;112451;431951;2197017;52276;124
4;100000;112451;431951;2197017;52276;124
4;100000;112451;431951;2197017;52276;127
4;100000;112451;1683471;2197017;203408;204
4;100000;112451;1683471;2197017;203408;208
4;100000;112451;1683471;2197017;203408;203
4;1000000;112451;4868749;2197017;588462;404
4;1000000;112451;4914928;2197017;594241;410
4;1000000;112451;4914928;2197017;594241;414
4;1000000;112451;4914928;2197017;594241;405
4;1000000;112451;485081;2197017;58615;128
4;1000000;112451;485081;2197017;58615;129
4;1000000;112451;485081;2197017;58615;126
4;1000000;112451;485081;2197017;58615;129
4;1000000;112451;485081;2197017;58615;129
4;1000000;112451;5465158;2197017;660975;445
4;10000000;112451;5465158;2197017;660975;452
4;10000000;112451;132769;2197017;15976;106
4;10000000;112451;132769;2197017;15976;104
4;10000000;112451;132769;2197017;15976;103
4;10000000;112451;132769;2197017;15976;109
4;10000000;112451;132769;2197017;15976;104
4;10000000;112451;132769;2197017;15976;105
4;10000000;112451;132769;2197017;15976;105
4;10000000;112451;132769;2197017;15976;106
4;10000000;112451;132769;2197017;15976;105
4;100000000;112451;4995183;2197017;603456;416
4;100000000;112451;4995183;2197017;603456;411
4;100000000;112451;4995183;2197017;603456;410
4;100000000;112451;1127903;2197017;136253;172
4;100000000;112451;1127903;2197017;136253;164
4;100000000;112451;1127903;2197017;136253;168
4;100000000;112451;1127903;2197017;136253;171
4;100000000;112451;1175683;2197017;142000;171
4;100000000;112451;1175683;2197017;142000;170
4;100000000;112451;1175683;2197017;142000;172
5;10000;112451;168398;2197308;20039;109
5;10000;112451;168398;2197308;20039;109
5;10000;112451;168398;2197308;20039;111
5;10000;112451;168398;2197308;20039;111
5;10000;112451;168357;2197308;20045;108
5;10000;112451;168357;2197308;20045;106
5;10000;112451;168357;2197308;20045;107
5;10000;112451;168357;2197308;20045;109
5;10000;112451;168357;2197308;20045;108
5;10000;112451;168357;2197308;20045;108
5;100000;112451;183278;2197308;21819;113
5;100000;112451;183278;2197308;21819;113
5;100000;112451;362524;2197308;43156;122
5;100000;112451;362524;2197308;43156;121
5;100000;112451;362524;2197308;43156;121
5;100000;112451;362524;2197308;43156;125
5;100000;112451;362524;2197308;43156;123
5;100000;112451;362524;2197308;43156;121
5;100000;112451;362524;2197308;43156;125
5;100000;112451;362524;2197308;43156;122
5;1000000;112451;2171644;2197308;258593;239
5;1000000;112451;2171644;2197308;258593;247
5;1000000;112451;2171644;2197308;258593;242
5;1000000;112451;2171644;2197308;258593;248
5;1000000;112451;1331275;2197308;158534;183
5;1000000;112451;1331275;2197308;158534;190
5;1000000;112451;1331275;2197308;158534;194
5;1000000;112451;1331275;2197308;158534;190
5;1000000;112451;1331275;2197308;158534;189
5;1000000;112451;5983018;2197308;712558;501
5;10000000;112451;5983018;2197308;712558;503
5;10000000;112451;1799209;2197308;214229;218
