"k";"m";"n";"count1";"count2";"count3";"time"
6;1000;6622;97768;12758;2000;12218
6;10000;6622;97768;80452;12607;21831
6;10000;6622;97768;88460;13865;22668
6;10000;6622;97768;80452;12607;22523
6;10000;6622;97768;96468;15123;25537
6;10000;6622;97768;80452;12607;22509
6;10000;6622;97768;84456;13236;23258
6;10000;6622;97768;104476;16381;26696
6;10000;6622;97768;80452;12607;22239
6;10000;6622;97768;84456;13236;23503
6;10000;6622;97768;80452;12607;21286
6;100000;6622;97768;88460;13865;23357
6;100000;6622;97768;100472;15752;25359
6;100000;6622;97768;80452;12607;22523
6;100000;6622;97768;80452;12607;22245
6;100000;6622;97768;96468;15123;25170
6;100000;6622;97768;80452;12607;23101
6;100000;6622;97768;92464;14494;24886
6;100000;6622;97768;84456;13236;25915
6;100000;6622;97768;88460;13865;24285
6;100000;6622;97768;96468;15123;25911
6;1000000;6622;97768;80452;12607;22750
6;1000000;6622;97768;88460;13865;24025
6;1000000;6622;97768;88460;13865;24747
6;1000000;6622;97768;84456;13236;22889
6;1000000;6622;97768;80452;12607;23122
6;1000000;6622;97768;80452;12607;22613
6;1000000;6622;97768;92464;14494;24797
6;1000000;6622;97768;84456;13236;23081
6;1000000;6622;97768;80452;12607;21959
6;1000000;6622;97768;80452;12607;21951
7;100;6622;97768;1276;200;10217
7;100;6622;97768;1276;200;10440
7;100;6622;97768;1276;200;10162
7;100;6622;97768;1276;200;9725
7;100;6622;97768;1276;200;9889
7;100;6622;97768;1276;200;10403
7;100;6622;97768;1276;200;10307
7;100;6622;97768;1276;200;10733
7;100;6622;97768;1276;200;10175
7;100;6622;97768;1276;200;10387
7;1000;6622;97768;12758;2000;12195
7;1000;6622;97768;12758;2000;11535
7;1000;6622;97768;12758;2000;12084
7;1000;6622;97768;12758;2000;12204
7;1000;6622;97768;12758;2000;12146
7;1000;6622;97768;12758;2000;12053
7;1000;6622;97768;12758;2000;13376
7;1000;6622;97768;12758;2000;12442
7;1000;6622;97768;12758;2000;12290
7;1000;6622;97768;12758;2000;12120
7;10000;6622;97768;84443;13232;24536
7;10000;6622;97768;84443;13232;24230
7;10000;6622;97768;84443;13232;23914
7;10000;6622;97768;84443;13232;24041
7;10000;6622;97768;84443;13232;23752
7;10000;6622;97768;84443;13232;24261
7;10000;6622;97768;84443;13232;24900
7;10000;6622;97768;84443;13232;23568
7;10000;6622;97768;84443;13232;24649
7;10000;6622;97768;84443;13232;23862
7;100000;6622;97768;84443;13232;25197
7;100000;6622;97768;84443;13232;24475
7;100000;6622;97768;84443;13232;33185
7;100000;6622;97768;84443;13232;54249
7;100000;6622;97768;84443;13232;24021
7;100000;6622;97768;84443;13232;23966
7;100000;6622;97768;84443;13232;24288
7;100000;6622;97768;84443;13232;23856
7;100000;6622;97768;84443;13232;26104
7;100000;6622;97768;84443;13232;24962
7;1000000;6622;97768;84443;13232;24378
7;1000000;6622;97768;84443;13232;24141
7;1000000;6622;97768;84443;13232;23534
