date;input;n;k;m;i;count1;count2;count3;count;usr;sys;time
2015-12-29 10:40:34.851854520+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;100000;7;7024518;1870496;229724;9124738;0.23;0;0.23
2015-12-29 10:40:35.116434812+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;100000;8;7024518;1870547;230296;9125361;0.23;0;0.23
2015-12-29 10:40:35.380271361+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;100000;9;7024518;1870547;230296;9125361;0.23;0;0.23
2015-12-29 10:40:35.645253572+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;100000;10;7024518;1870547;230296;9125361;0.23;0;0.23
2015-12-29 10:40:35.908749244+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;100000;11;7024518;1870547;230296;9125361;0.24;0;0.24
2015-12-29 10:40:36.176619538+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;100000;12;7024518;1870418;228849;9123785;0.23;0;0.23
2015-12-29 10:40:36.439213929+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;100000;13;7024518;1870418;228849;9123785;0.23;0;0.23
2015-12-29 10:40:36.704638966+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;100000;14;7024518;1870418;228849;9123785;0.23;0;0.23
2015-12-29 10:40:36.968350721+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;100000;15;7024518;1870418;228849;9123785;0.24;0;0.24
2015-12-29 10:40:37.237571650+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;100000;16;7024518;1850944;225548;9101010;0.23;0;0.23
2015-12-29 10:40:37.500774029+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;100000;17;7024518;1850944;225548;9101010;0.23;0;0.23
2015-12-29 10:40:37.764478250+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;100000;18;7024518;1850944;225548;9101010;0.23;0;0.23
2015-12-29 10:40:38.027329423+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;100000;19;7024518;1870501;227277;9122296;0.24;0;0.24
2015-12-29 10:40:38.296401752+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;100000;20;7024518;1870501;227277;9122296;0.24;0;0.24
2015-12-29 10:40:38.563659694+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;1;7024518;2703762;328971;10057251;0.27;0;0.27
2015-12-29 10:40:38.871667235+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;2;7024518;2703762;328971;10057251;0.28;0;0.28
2015-12-29 10:40:39.180268496+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;3;7024518;8276424;1012479;16313421;0.53;0;0.53
2015-12-29 10:40:39.741978873+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;4;7024518;8276424;1012479;16313421;0.53;0;0.53
2015-12-29 10:40:40.306814102+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;5;7024518;14213875;1739515;22977908;0.8;0;0.8
2015-12-29 10:40:41.139839058+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;6;7024518;8016195;979032;16019745;0.51;0;0.52
2015-12-29 10:40:41.691986139+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;7;7024518;8016195;979032;16019745;0.52;0;0.52
2015-12-29 10:40:42.243686112+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;8;7024518;147030;18089;7189637;0.15;0;0.15
2015-12-29 10:40:42.560625675+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;9;7024518;147030;18089;7189637;0.15;0;0.15
2015-12-29 10:40:42.745155092+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;10;7024518;147030;18089;7189637;0.15;0;0.15
2015-12-29 10:40:42.929829441+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;11;7024518;147030;18089;7189637;0.15;0;0.15
2015-12-29 10:40:43.116127652+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;12;7024518;9996255;1221273;18242046;0.61;0;0.61
2015-12-29 10:40:43.761755734+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;13;7024518;9996255;1221273;18242046;0.6;0;0.61
2015-12-29 10:40:44.398054032+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;14;7024518;8690932;1059416;16774866;0.55;0;0.55
2015-12-29 10:40:44.976147383+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;15;7024518;8690932;1059416;16774866;0.55;0;0.55
2015-12-29 10:40:45.558179058+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;16;7024518;3206332;391998;10622848;0.3;0;0.3
2015-12-29 10:40:45.886578955+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;17;7024518;3206332;391998;10622848;0.3;0;0.3
2015-12-29 10:40:46.218942865+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;18;7024518;2775657;337147;10137322;0.27;0;0.27
2015-12-29 10:40:46.522095185+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;19;7024518;2775657;337147;10137322;0.27;0;0.28
2015-12-29 10:40:46.828911945+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;4;1000000;20;7024518;2775657;337147;10137322;0.27;0;0.27
2015-12-29 10:40:47.134989332+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;1;7024519;1869;247;7026635;0.14;0;0.14
2015-12-29 10:40:47.312185532+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;2;7024519;1869;247;7026635;0.14;0;0.15
2015-12-29 10:40:47.622786450+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;3;7024519;1869;247;7026635;0.14;0;0.15
2015-12-29 10:40:47.800059261+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;4;7024519;1869;247;7026635;0.14;0;0.15
2015-12-29 10:40:47.978273444+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;5;7024519;1869;202;7026590;0.15;0;0.15
2015-12-29 10:40:48.159965368+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;6;7024519;1869;202;7026590;0.14;0;0.14
2015-12-29 10:40:48.336908792+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;7;7024519;1869;202;7026590;0.14;0;0.15
2015-12-29 10:40:48.514413044+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;8;7024519;1869;202;7026590;0.15;0;0.15
2015-12-29 10:40:48.697276173+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;9;7024519;1869;202;7026590;0.14;0;0.14
2015-12-29 10:40:48.873630146+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;10;7024519;1869;202;7026590;0.14;0;0.15
2015-12-29 10:40:49.051484685+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;11;7024519;1869;202;7026590;0.14;0;0.15
2015-12-29 10:40:49.232274012+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;12;7024519;1869;202;7026590;0.15;0;0.15
2015-12-29 10:40:49.414934468+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;13;7024519;1869;202;7026590;0.14;0;0.15
2015-12-29 10:40:49.595078446+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;14;7024519;1869;202;7026590;0.14;0;0.15
2015-12-29 10:40:49.773946546+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;15;7024519;1869;202;7026590;0.14;0;0.15
2015-12-29 10:40:49.955282638+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;16;7024519;1869;202;7026590;0.14;0;0.15
2015-12-29 10:40:50.134279145+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;17;7024519;1869;210;7026598;0.14;0;0.15
2015-12-29 10:40:50.316516924+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;18;7024519;1869;210;7026598;0.14;0;0.14
2015-12-29 10:40:50.494733606+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;19;7024519;1869;210;7026598;0.15;0;0.15
2015-12-29 10:40:50.676018546+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100;20;7024519;1869;210;7026598;0.14;0;0.15
2015-12-29 10:40:50.855868663+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;1;7024519;18705;2097;7045321;0.14;0;0.15
2015-12-29 10:40:51.036673869+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;2;7024519;18694;2036;7045249;0.14;0;0.15
2015-12-29 10:40:51.221007991+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;3;7024519;18694;2036;7045249;0.14;0;0.14
2015-12-29 10:40:51.397912912+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;4;7024519;18694;2036;7045249;0.14;0;0.15
2015-12-29 10:40:51.576850993+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;5;7024519;18694;2036;7045249;0.15;0;0.15
2015-12-29 10:40:51.757295005+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;6;7024519;18694;2036;7045249;0.14;0;0.15
2015-12-29 10:40:51.938847455+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;7;7024519;18694;2036;7045249;0.14;0;0.15
2015-12-29 10:40:52.119407036+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;8;7024519;18714;2049;7045282;0.14;0;0.15
2015-12-29 10:40:52.299512824+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;9;7024519;18714;2049;7045282;0.14;0;0.15
2015-12-29 10:40:52.487109062+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;10;7024519;18714;2049;7045282;0.14;0;0.15
2015-12-29 10:40:52.665024858+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;11;7024519;18714;2049;7045282;0.14;0;0.15
2015-12-29 10:40:52.847313391+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;12;7024519;18714;2049;7045282;0.14;0;0.15
2015-12-29 10:40:53.025952467+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;13;7024519;18718;2113;7045350;0.15;0;0.15
2015-12-29 10:40:53.213663410+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;14;7024519;18718;2113;7045350;0.14;0;0.15
2015-12-29 10:40:53.393121904+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;15;7024519;18718;2113;7045350;0.14;0;0.15
2015-12-29 10:40:53.571963899+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;16;7024519;18718;2113;7045350;0.15;0;0.15
2015-12-29 10:40:53.756423422+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;17;7024519;18718;2113;7045350;0.14;0;0.15
2015-12-29 10:40:53.935230012+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;18;7024519;18718;2113;7045350;0.14;0;0.15
2015-12-29 10:40:54.117639265+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;19;7024519;18715;2051;7045285;0.15;0;0.15
2015-12-29 10:40:54.299263798+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000;20;7024519;18715;2051;7045285;0.14;0;0.14
2015-12-29 10:40:54.477737136+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;1;7024519;187088;20707;7232314;0.15;0;0.16
2015-12-29 10:40:54.669595665+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;2;7024519;187088;20707;7232314;0.15;0;0.15
2015-12-29 10:40:54.857174417+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;3;7024519;187088;20707;7232314;0.15;0;0.15
2015-12-29 10:40:55.043571955+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;4;7024519;187087;20639;7232245;0.16;0;0.16
2015-12-29 10:40:55.233844535+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;5;7024519;187087;20639;7232245;0.15;0;0.15
2015-12-29 10:40:55.418085328+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;6;7024519;187087;20639;7232245;0.18;0;0.19
2015-12-29 10:40:55.642234287+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;7;7024519;187087;20639;7232245;0.16;0;0.16
2015-12-29 10:40:55.831218862+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;8;7024519;187087;20639;7232245;0.15;0;0.15
2015-12-29 10:40:56.016564269+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;9;7024519;187138;20527;7232184;0.15;0;0.16
2015-12-29 10:40:56.209017922+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;10;7024519;187138;20527;7232184;0.15;0;0.15
2015-12-29 10:40:56.396291447+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;11;7024519;187138;20527;7232184;0.15;0;0.15
2015-12-29 10:40:56.583970285+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;12;7024519;187138;20527;7232184;0.16;0;0.16
2015-12-29 10:40:56.775673034+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;13;7024519;187138;20527;7232184;0.15;0;0.15
2015-12-29 10:40:56.963316670+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;14;7024519;187138;20527;7232184;0.16;0;0.16
2015-12-29 10:40:57.156454201+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;15;7024519;187068;21148;7232735;0.15;0;0.15
2015-12-29 10:40:57.344804851+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;16;7024519;187068;21148;7232735;0.15;0;0.16
2015-12-29 10:40:57.666072087+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;17;7024519;187068;21148;7232735;0.15;0;0.16
2015-12-29 10:40:57.854825216+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;18;7024519;187068;21148;7232735;0.15;0;0.15
2015-12-29 10:40:58.040467574+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;19;7024519;187095;20508;7232122;0.16;0;0.16
2015-12-29 10:40:58.231539453+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;10000;20;7024519;187095;20508;7232122;0.15;0;0.15
2015-12-29 10:40:58.419268611+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;1;7024519;1870395;205861;9100775;0.24;0;0.24
2015-12-29 10:40:58.698554808+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;2;7024519;1870395;205861;9100775;0.23;0;0.23
2015-12-29 10:40:58.964074998+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;3;7024519;1870395;205861;9100775;0.24;0;0.24
2015-12-29 10:40:59.238304012+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;4;7024519;1870498;206054;9101071;0.24;0;0.24
2015-12-29 10:40:59.505189478+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;5;7024519;1870498;206054;9101071;0.24;0;0.24
2015-12-29 10:40:59.775182150+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;6;7024519;1870498;206054;9101071;0.24;0;0.24
2015-12-29 10:41:00.041805776+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;7;7024519;1870327;204853;9099699;0.24;0;0.24
2015-12-29 10:41:00.312660939+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;8;7024519;1870327;204853;9099699;0.24;0;0.24
2015-12-29 10:41:00.580561175+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;9;7024519;1870327;204853;9099699;0.24;0;0.24
2015-12-29 10:41:00.851630690+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;10;7024519;1870327;204853;9099699;0.24;0;0.24
2015-12-29 10:41:01.118468572+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;11;7024519;134903;14668;7174090;0.15;0;0.15
2015-12-29 10:41:01.301812583+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;12;7024519;134903;14668;7174090;0.15;0;0.15
2015-12-29 10:41:01.489701487+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;13;7024519;134903;14668;7174090;0.14;0;0.15
2015-12-29 10:41:01.676916876+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;14;7024519;134903;14668;7174090;0.15;0;0.15
2015-12-29 10:41:01.862577393+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;15;7024519;134903;14668;7174090;0.15;0;0.15
2015-12-29 10:41:02.048971077+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;16;7024519;1870391;205469;9100379;0.24;0;0.24
2015-12-29 10:41:02.323335593+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;17;7024519;1870391;205469;9100379;0.24;0;0.24
2015-12-29 10:41:02.590329816+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;18;7024519;1870391;205469;9100379;0.24;0;0.24
2015-12-29 10:41:02.858743570+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;19;7024519;1870391;205469;9100379;0.24;0;0.24
2015-12-29 10:41:03.126443139+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;100000;20;7024519;35310;3903;7063732;0.14;0;0.15
2015-12-29 10:41:03.306959602+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;1;7024519;35310;3903;7063732;0.14;0;0.15
2015-12-29 10:41:03.487095286+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;2;7024519;35310;3903;7063732;0.14;0;0.15
2015-12-29 10:41:03.667797743+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;3;7024519;35310;3903;7063732;0.15;0;0.15
2015-12-29 10:41:03.850582745+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;4;7024519;35310;3903;7063732;0.14;0;0.15
2015-12-29 10:41:04.029239370+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;5;7024519;1600120;175946;8800585;0.22;0;0.23
2015-12-29 10:41:04.289261280+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;6;7024519;1600120;175946;8800585;0.22;0;0.22
2015-12-29 10:41:04.542317185+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;7;7024519;1600120;175946;8800585;0.22;0;0.22
2015-12-29 10:41:04.797106739+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;8;7024519;1600120;175946;8800585;0.22;0;0.22
2015-12-29 10:41:05.051063555+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;9;7024519;18704988;2055646;27785153;1.02;0;1.01
2015-12-29 10:41:06.095973926+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;10;7024519;16508364;1815164;25348047;0.92;0;0.92
2015-12-29 10:41:07.044065032+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;11;7024519;1234681;135727;8394927;0.21;0;0.21
2015-12-29 10:41:07.282880281+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;12;7024519;1234681;135727;8394927;0.2;0;0.21
2015-12-29 10:41:07.518726643+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;13;7024519;1234681;135727;8394927;0.2;0;0.2
2015-12-29 10:41:07.885900105+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;14;7024519;1234681;135727;8394927;0.21;0;0.21
2015-12-29 10:41:08.123501777+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;15;7024519;2676863;294018;9995400;0.27;0;0.27
2015-12-29 10:41:08.428440215+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;16;7024519;2676863;294018;9995400;0.28;0;0.28
2015-12-29 10:41:08.735084183+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;17;7024519;2676863;294018;9995400;0.27;0;0.27
2015-12-29 10:41:09.039034848+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;18;7024519;18704293;2057162;27785974;1.02;0;1.03
2015-12-29 10:41:10.095120672+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;19;7024519;4152147;455967;11632633;0.34;0;0.34
2015-12-29 10:41:10.468906799+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;5;1000000;20;7024519;4152147;455967;11632633;0.34;0;0.34
2015-12-29 10:41:10.844532753+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;1;7024520;1866;200;7026586;0.14;0;0.15
2015-12-29 10:41:11.021224373+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;2;7024520;1866;200;7026586;0.15;0;0.15
2015-12-29 10:41:11.201867400+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;3;7024520;1866;200;7026586;0.14;0;0.14
2015-12-29 10:41:11.382292681+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;4;7024520;1866;200;7026586;0.13;0.01;0.15
2015-12-29 10:41:11.561628542+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;5;7024520;1866;200;7026586;0.14;0;0.15
2015-12-29 10:41:11.741663336+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;6;7024520;1866;200;7026586;0.14;0;0.15
2015-12-29 10:41:11.920073926+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;7;7024520;1866;200;7026586;0.14;0;0.15
2015-12-29 10:41:12.099205186+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;8;7024520;1866;200;7026586;0.14;0;0.15
2015-12-29 10:41:12.282417276+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;9;7024520;1866;200;7026586;0.14;0;0.14
2015-12-29 10:41:12.458768470+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;10;7024520;1866;200;7026586;0.14;0;0.15
2015-12-29 10:41:12.638627271+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;11;7024520;1866;200;7026586;0.14;0;0.15
2015-12-29 10:41:12.949034191+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;12;7024520;1866;200;7026586;0.15;0;0.15
2015-12-29 10:41:13.127083777+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;13;7024520;1866;200;7026586;0.14;0;0.15
2015-12-29 10:41:13.307451821+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;14;7024520;1866;200;7026586;0.14;0;0.14
2015-12-29 10:41:13.486691042+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;15;7024520;1866;200;7026586;0.14;0;0.15
2015-12-29 10:41:13.666285818+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;16;7024520;1866;200;7026586;0.14;0;0.15
2015-12-29 10:41:13.846556621+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;17;7024520;1866;200;7026586;0.14;0;0.14
2015-12-29 10:41:14.023986595+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;18;7024520;1866;200;7026586;0.15;0;0.15
2015-12-29 10:41:14.204899084+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;19;7024520;1866;200;7026586;0.14;0;0.15
2015-12-29 10:41:14.384792479+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;100;20;7024520;1866;200;7026586;0.14;0;0.14
2015-12-29 10:41:14.562303485+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;1;7024520;18695;2007;7045222;0.15;0;0.15
2015-12-29 10:41:14.750149708+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;2;7024520;18695;2007;7045222;0.14;0;0.15
2015-12-29 10:41:14.929773939+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;3;7024520;18695;2007;7045222;0.14;0;0.15
2015-12-29 10:41:15.109740419+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;4;7024520;18698;2003;7045221;0.14;0;0.15
2015-12-29 10:41:15.291312173+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;5;7024520;18698;2003;7045221;0.14;0;0.15
2015-12-29 10:41:15.471616435+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;6;7024520;18698;2003;7045221;0.14;0;0.15
2015-12-29 10:41:15.651107179+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;7;7024520;18698;2003;7045221;0.14;0;0.15
2015-12-29 10:41:15.832624294+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;8;7024520;18698;2003;7045221;0.14;0;0.15
2015-12-29 10:41:16.011711345+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;9;7024520;18697;2006;7045223;0.14;0;0.15
2015-12-29 10:41:16.194076809+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;10;7024520;18697;2006;7045223;0.14;0;0.15
2015-12-29 10:41:16.375379012+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;11;7024520;18697;2006;7045223;0.14;0;0.15
2015-12-29 10:41:16.556370191+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;12;7024520;18697;2006;7045223;0.15;0;0.15
2015-12-29 10:41:16.736782293+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;13;7024520;18697;2006;7045223;0.14;0;0.15
2015-12-29 10:41:16.915054727+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;14;7024520;18697;2006;7045223;0.14;0;0.15
2015-12-29 10:41:17.094941742+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;15;7024520;18698;2003;7045221;0.14;0;0.15
2015-12-29 10:41:17.276286144+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;16;7024520;18698;2003;7045221;0.14;0;0.15
2015-12-29 10:41:17.454709907+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;17;7024520;18698;2003;7045221;0.15;0;0.15
2015-12-29 10:41:17.635644510+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;18;7024520;18698;2003;7045221;0.14;0.01;0.15
2015-12-29 10:41:17.821070375+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;19;7024520;18698;2003;7045221;0.14;0;0.15
2015-12-29 10:41:18.000834684+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;1000;20;7024520;18698;2003;7045221;0.15;0;0.15
2015-12-29 10:41:18.183164210+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;10000;1;7024520;187119;20079;7231718;0.15;0;0.15
2015-12-29 10:41:18.369884146+01:00 ; ./dataset/book4_don-quixote_400k.txt ;404461;6;10000;2;7024520;187119;20079;7231718;0.15;0;0.15
