"k";"m";"n";"count1";"count2";"count3";"time"
5;1000000;112451;2311830;2197308;275199;251
5;10000000;112451;8628737;2197308;1027339;685
5;10000000;112451;1642977;2197308;195620;207
5;10000000;112451;247519;2197308;29470;115
5;10000000;112451;1427134;2197308;169923;192
5;10000000;112451;421808;2197308;50204;123
5;10000000;112451;55024;2197308;6555;99
5;10000000;112451;906992;2197308;108023;161
5;10000000;112451;7282291;2197308;867094;589
5;10000000;112451;1446469;2197308;172239;194
5;10000000;112451;1897585;2197308;225939;229
5;100000000;112451;563398;2197308;67107;137
5;100000000;112451;1951748;2197308;232463;234
5;100000000;112451;1346350;2197308;160319;187
5;100000000;112451;1040797;2197308;123931;165
5;100000000;112451;1022515;2197308;121756;170
5;100000000;112451;2473229;2197308;294513;265
5;100000000;112451;656527;2197308;78227;147
5;100000000;112451;723739;2197308;86162;143
5;100000000;112451;1544419;2197308;183895;199
5;100000000;112451;153640;2197308;18299;111
6;10000;112451;168396;2197310;20017;110
6;10000;112451;168359;2197310;20002;106
6;10000;112451;168405;2197310;20015;109
6;10000;112451;168416;2197310;20014;115
6;10000;112451;168361;2197310;20007;107
6;10000;112451;159666;2197310;18979;108
6;10000;112451;168359;2197310;20002;109
6;10000;112451;159666;2197310;18979;111
6;10000;112451;168402;2197310;20006;110
6;10000;112451;168416;2197310;20014;107
6;100000;112451;1683437;2197310;200079;215
6;100000;112451;419113;2197310;49816;129
6;100000;112451;1421315;2197310;168911;200
6;100000;112451;1683436;2197310;200076;226
6;100000;112451;520226;2197310;61832;134
6;100000;112451;1600073;2197310;190176;212
6;100000;112451;1397003;2197310;166032;206
6;100000;112451;1476161;2197310;175463;205
6;100000;112451;1683469;2197310;200077;221
6;100000;112451;982875;2197310;116830;165
6;1000000;112451;875810;2197310;104095;156
6;1000000;112451;846968;2197310;100682;161
6;1000000;112451;1201345;2197310;142812;183
6;1000000;112451;2564933;2197310;304874;291
6;1000000;112451;3309877;2197310;393377;331
6;1000000;112451;2423463;2197310;288044;276
6;1000000;112451;506945;2197310;60264;132
6;1000000;112451;4991551;2197310;593277;460
6;1000000;112451;5038315;2197310;598862;464
6;1000000;112451;747165;2197310;88808;148
6;10000000;112451;1589130;2197310;188893;212
6;10000000;112451;159666;2197310;18979;107
6;10000000;112451;159666;2197310;18979;107
6;10000000;112451;660748;2197310;78545;149
6;10000000;112451;1095263;2197310;130199;174
6;10000000;112451;1622526;2197310;192880;211
6;10000000;112451;3766092;2197310;447648;372
6;10000000;112451;6514822;2197310;774273;558
6;10000000;112451;4309379;2197310;512232;406
6;10000000;112451;159666;2197310;18979;108
6;100000000;112451;159666;2197310;18979;113
6;100000000;112451;2692171;2197310;319989;283
6;100000000;112451;419113;2197310;49816;128
6;100000000;112451;1227781;2197310;145919;186
6;100000000;112451;8310531;2197310;987763;698
6;100000000;112451;353224;2197310;41994;124
6;100000000;112451;931113;2197310;110664;164
6;100000000;112451;3426378;2197310;407224;347
6;100000000;112451;263254;2197310;31303;116
6;100000000;112451;417507;2197310;49626;125
7;10000;112451;168359;2197306;20000;111
7;10000;112451;168359;2197306;20000;113
7;10000;112451;168359;2197306;20000;110
7;10000;112451;168359;2197306;20000;109
7;10000;112451;168359;2197306;20000;108
7;10000;112451;168359;2197306;20000;113
7;10000;112451;168359;2197306;20000;109
7;10000;112451;168359;2197306;20000;109
7;10000;112451;168359;2197306;20000;110
7;10000;112451;168359;2197306;20000;113
7;100000;112451;893019;2197306;106132;163
7;100000;112451;1683564;2197306;200024;220
7;100000;112451;348919;2197306;41465;131
7;100000;112451;348919;2197306;41465;124
7;100000;112451;1683439;2197306;200043;220
7;100000;112451;348919;2197306;41465;129
7;100000;112451;664833;2197306;79008;148
7;100000;112451;1545470;2197306;183659;216
7;100000;112451;664833;2197306;79008;150
7;100000;112451;664833;2197306;79008;147
7;1000000;112451;348919;2197306;41465;121
7;1000000;112451;1300359;2197306;154524;201
7;1000000;112451;348919;2197306;41465;122
7;1000000;112451;3183538;2197306;378298;339
7;1000000;112451;1023942;2197306;121675;190
7;1000000;112451;1127777;2197306;134000;187
7;1000000;112451;1127777;2197306;134000;185
7;1000000;112451;664833;2197306;79008;148
7;1000000;112451;1403788;2197306;166819;210
7;1000000;112451;1310386;2197306;155724;196
7;10000000;112451;2341141;2197306;278198;286
7;10000000;112451;3184675;2197306;378404;334
7;10000000;112451;1909727;2197306;226924;245
7;10000000;112451;664833;2197306;79008;152
7;10000000;112451;1378767;2197306;163825;207
7;10000000;112451;664833;2197306;79008;144
7;10000000;112451;3213270;2197306;381831;348
7;10000000;112451;882761;2197306;104895;165
7;10000000;112451;2026160;2197306;240770;251
7;10000000;112451;3514362;2197306;417598;354
7;100000000;112451;1692289;2197306;201082;231
7;100000000;112451;3799854;2197306;451553;384
7;100000000;112451;708028;2197306;84132;149
7;100000000;112451;4241922;2197306;504048;433
7;100000000;112451;4262973;2197306;506577;424
7;100000000;112451;4021975;2197306;477942;407
7;100000000;112451;348919;2197306;41465;126
7;100000000;112451;1544893;2197306;183585;211
7;100000000;112451;1204034;2197306;143062;193
7;100000000;112451;2445965;2197306;290655;282
2;10000;404461;187101;8777751;705891;390
2;10000;404461;187077;8777751;767608;395
2;10000;404461;187147;8777751;798574;398
2;10000;404461;187107;8777751;721380;390
2;10000;404461;187135;8777751;746428;394
2;10000;404461;187103;8777751;688038;386
2;10000;404461;187064;8777751;693367;393
2;10000;404461;187162;8777751;778348;391
2;10000;404461;187108;8777751;741420;388
2;10000;404461;187094;8777751;786455;398
2;100000;404461;1871136;8777751;7377838;706
2;100000;404461;1871117;8777751;7400272;705
2;100000;404461;1871203;8777751;7445733;716
2;100000;404461;1871230;8777751;7426546;706
2;100000;404461;1871432;8777751;7498376;712
2;100000;404461;436224;8777751;1751689;447
2;100000;404461;1871300;8777751;7466971;723
2;100000;404461;1871230;8777751;7327254;714
2;100000;404461;1871100;8777751;7538419;708
2;100000;404461;1871162;8777751;7406896;718
2;1000000;404461;3133931;8777751;12684169;960
2;1000000;404461;4722179;8777751;18827368;1279
2;1000000;404461;6294189;8777751;25290985;1589
2;1000000;404461;4394733;8777751;17535075;1215
2;1000000;404461;7266452;8777751;28949759;1750
2;1000000;404461;4469143;8777751;17846319;1200
2;1000000;404461;2783241;8777751;10990598;891
2;1000000;404461;10845979;8777751;43160542;2431
2;1000000;404461;18712656;8777751;74296931;3943
2;1000000;404461;6007581;8777751;23683755;1481
2;10000000;404461;717641;8777751;2930292;498
2;10000000;404461;13141689;8777751;51945709;2874
2;10000000;404461;9218822;8777751;36902078;2099
2;10000000;404461;3477856;8777751;13720889;1021
2;10000000;404461;6359944;8777751;25592573;1604
2;10000000;404461;154945;8777751;645290;383
2;10000000;404461;3830456;8777751;15186078;1099
2;10000000;404461;8829771;8777751;34975701;2023
2;10000000;404461;1354781;8777751;5369281;613
2;10000000;404461;3568939;8777751;14375798;1067
2;100000000;404461;6831617;8777751;27072353;1708
2;100000000;404461;1001228;8777751;3922959;540
2;100000000;404461;18562071;8777751;73768281;3974
2;100000000;404461;8314078;8777751;32985326;1958
2;100000000;404461;5463282;8777751;21630377;1422
2;100000000;404461;6799928;8777751;27032777;1629
2;100000000;404461;10888066;8777751;43313404;2459
2;100000000;404461;8465949;8777751;33743455;1991
2;100000000;404461;15723617;8777751;62239415;3345
2;100000000;404461;10853678;8777751;43107278;2451
3;10000;404461;22040;9014234;4904;387
3;10000;404461;187019;9014234;45315;398
3;10000;404461;187063;9014234;43012;401
3;10000;404461;187067;9014234;42016;402
3;10000;404461;187046;9014234;42147;401
3;10000;404461;187046;9014234;46039;398
3;10000;404461;187109;9014234;42790;405
3;10000;404461;187013;9014234;43560;408
3;10000;404461;186952;9014234;43314;407
3;10000;404461;187148;9014234;43794;403
3;100000;404461;1870248;9014234;429667;525
3;100000;404461;1870217;9014234;438610;521
3;100000;404461;1870345;9014234;437704;524
3;100000;404461;1870426;9014234;443440;522
3;100000;404461;1870343;9014234;438658;514
3;100000;404461;1870295;9014234;437492;529
3;100000;404461;1870226;9014234;436718;526
3;100000;404461;1870238;9014234;436326;522
3;100000;404461;1870250;9014234;430824;520
3;100000;404461;1373178;9014234;316443;488
3;1000000;404461;3709402;9014234;857466;650
3;1000000;404461;3224740;9014234;752309;615
3;1000000;404461;5172717;9014234;1212170;756
3;1000000;404461;5387248;9014234;1239859;781
3;1000000;404461;3014079;9014234;701864;604
3;1000000;404461;5356087;9014234;1248467;774
3;1000000;404461;18702697;9014234;4348292;1715
3;1000000;404461;2064742;9014234;480713;517
3;1000000;404461;2847704;9014234;663240;590
3;1000000;404461;3904415;9014234;917662;670
3;10000000;404461;837884;9014234;194070;446
3;10000000;404461;18714898;9014234;4344206;1710
3;10000000;404461;17924588;9014234;4170226;1668
3;10000000;404461;5700581;9014234;1328786;786
3;10000000;404461;8836438;9014234;2052519;1027
3;10000000;404461;96525;9014234;21616;385
3;10000000;404461;659258;9014234;152322;428
3;10000000;404461;9773668;9014234;2274082;1089
3;10000000;404461;10385457;9014234;2412751;1139
3;10000000;404461;2228943;9014234;508577;548
3;100000000;404461;3877058;9014234;888533;667
3;100000000;404461;3605855;9014234;830099;645
3;100000000;404461;5306611;9014234;1227945;755
3;100000000;404461;9695670;9014234;2260951;1087
3;100000000;404461;3746260;9014234;871112;644
3;100000000;404461;3026828;9014234;704542;614
3;100000000;404461;6951982;9014234;1614755;889
3;100000000;404461;5560526;9014234;1300689;766
3;100000000;404461;7802766;9014234;1813121;946
3;100000000;404461;11691211;9014234;2737120;1232
4;10000;404461;187072;9045947;23184;412
4;10000;404461;186989;9045947;22513;408
4;10000;404461;186994;9045947;22852;400
4;10000;404461;186972;9045947;23282;410
4;10000;404461;187082;9045947;23068;407
4;10000;404461;186995;9045947;23112;410
4;10000;404461;186966;9045947;22549;407
4;10000;404461;187027;9045947;23294;417
4;10000;404461;187032;9045947;22675;407
4;10000;404461;187027;9045947;22767;406
4;100000;404461;1178440;9045947;143872;476
4;100000;404461;1870310;9045947;227493;526
4;100000;404461;1870308;9045947;228173;535
4;100000;404461;1870245;9045947;227715;514
4;100000;404461;1870532;9045947;230730;518
4;100000;404461;1870396;9045947;229314;531
4;100000;404461;1870533;9045947;227626;526
4;100000;404461;1870378;9045947;229691;532
4;100000;404461;1870300;9045947;229408;522
4;100000;404461;1870704;9045947;229354;519
4;1000000;404461;906044;9045947;111071;458
4;1000000;404461;2190949;9045947;265886;555
4;1000000;404461;6832725;9045947;837105;878
4;1000000;404461;7505173;9045947;920254;891
4;1000000;404461;3152513;9045947;386453;628
4;1000000;404461;12378524;9045947;1509100;1253
4;1000000;404461;5758857;9045947;703054;802
4;1000000;404461;2080394;9045947;253309;540
4;1000000;404461;18705163;9045947;2289437;1694
4;1000000;404461;12197014;9045947;1490242;1245
4;10000000;404461;2935809;9045947;358158;601
4;10000000;404461;4088674;9045947;498969;678
4;10000000;404461;751125;9045947;91333;442
4;10000000;404461;4399957;9045947;536722;691
4;10000000;404461;122204;9045947;15044;402
4;10000000;404461;14182532;9045947;1732546;1378
4;10000000;404461;1411549;9045947;173127;488
4;10000000;404461;1729764;9045947;211964;502
4;10000000;404461;6539249;9045947;796973;848
4;10000000;404461;22314544;9045947;2727684;1921
4;100000000;404461;9765389;9045947;1193085;1069
4;100000000;404461;4383876;9045947;535766;711
4;100000000;404461;744440;9045947;91708;473
4;100000000;404461;25785720;9045947;3150664;2193
4;100000000;404461;1102305;9045947;134821;469
4;100000000;404461;20176162;9045947;2466514;1799
4;100000000;404461;14365;9045947;1667;390
4;100000000;404461;8320366;9045947;1022728;975
4;100000000;404461;614849;9045947;74608;433
4;100000000;404461;3873766;9045947;472651;665
5;10000;404461;187062;9059507;20406;405
5;10000;404461;186965;9059507;20533;404
5;10000;404461;187052;9059507;20486;411
5;10000;404461;187060;9059507;20495;407
5;10000;404461;187016;9059507;20598;418
5;10000;404461;187014;9059507;20818;411
5;10000;404461;187078;9059507;20971;410
5;10000;404461;187034;9059507;20464;414
5;10000;404461;187000;9059507;20378;416
5;10000;404461;187093;9059507;20375;419
5;100000;404461;1870402;9059507;206055;535
5;100000;404461;1870635;9059507;205743;531
5;100000;404461;1870486;9059507;205247;534
5;100000;404461;1870476;9059507;206061;531
5;100000;404461;1870355;9059507;206357;523
5;100000;404461;1870356;9059507;205108;525
5;100000;404461;1870577;9059507;206295;533
5;100000;404461;1870399;9059507;205403;533
5;100000;404461;1870177;9059507;204918;549
5;100000;404461;1870465;9059507;204860;537
5;1000000;404461;11186888;9059507;1228041;1195
5;1000000;404461;4943214;9059507;542798;739
5;1000000;404461;4108495;9059507;452887;689
5;1000000;404461;17729988;9059507;1949803;1682
5;1000000;404461;8907871;9059507;978364;1029
5;1000000;404461;3409017;9059507;374280;642
5;1000000;404461;8687893;9059507;956366;1030
5;1000000;404461;634962;9059507;69641;430
5;1000000;404461;13642746;9059507;1499663;1368
5;1000000;404461;1136633;9059507;125274;476
5;10000000;404461;2759620;9059507;304049;598
5;10000000;404461;13109570;9059507;1442667;1318
5;10000000;404461;270504;9059507;29767;409
5;10000000;404461;2032212;9059507;222458;541
5;10000000;404461;2486338;9059507;273188;562
5;10000000;404461;4675860;9059507;514255;730
5;10000000;404461;3981492;9059507;436994;691
5;10000000;404461;136580;9059507;15112;413
5;10000000;404461;44038201;9059507;4842628;3525
5;10000000;404461;11230335;9059507;1235450;1177
5;100000000;404461;7553861;9059507;831769;950
5;100000000;404461;235072;9059507;25826;416
5;100000000;404461;66565;9059507;7396;397
5;100000000;404461;5811604;9059507;638180;800
5;100000000;404461;3802954;9059507;417394;664
5;100000000;404461;5562975;9059507;612672;800
5;100000000;404461;3455489;9059507;379694;644
5;100000000;404461;662671;9059507;72904;438
5;100000000;404461;8780786;9059507;965667;1031
5;100000000;404461;29830193;9059507;3277460;2560
6;10000;404461;186983;9061054;20188;404
6;10000;404461;187011;9061054;20342;403
6;10000;404461;187062;9061054;20092;409
6;10000;404461;187052;9061054;20074;413
6;10000;404461;186964;9061054;20192;412
6;10000;404461;186987;9061054;20147;402
6;10000;404461;187140;9061054;20227;404
6;10000;404461;187039;9061054;20189;416
6;10000;404461;187072;9061054;20136;415
6;10000;404461;187047;9061054;20152;409
6;100000;404461;1870555;9061054;201438;534
6;100000;404461;1870192;9061054;201490;537
6;100000;404461;1870071;9061054;201421;547
6;100000;404461;1870324;9061054;201528;538
6;100000;404461;1870635;9061054;201266;534
6;100000;404461;1870379;9061054;201254;536
6;100000;404461;1870459;9061054;201725;534
6;100000;404461;1870587;9061054;201273;533
6;100000;404461;1870557;9061054;201452;539
6;100000;404461;1019240;9061054;109888;482
6;1000000;404461;4697840;9061054;506000;764
6;1000000;404461;13626619;9061054;1467742;1420
6;1000000;404461;9900052;9061054;1067242;1126
6;1000000;404461;4277563;9061054;460877;743
6;1000000;404461;3591384;9061054;386748;723
6;1000000;404461;4313251;9061054;464691;763
6;1000000;404461;2364882;9061054;254808;590
6;1000000;404461;4403215;9061054;474453;756
6;1000000;404461;2916411;9061054;314109;606
6;1000000;404461;18704402;9061054;2014941;2100
6;10000000;404461;91818;9061054;9861;436
6;10000000;404461;6346860;9061054;683718;907
6;10000000;404461;7692344;9061054;828859;1055
6;10000000;404461;11259960;9061054;1212025;1324
6;10000000;404461;852470;9061054;91673;511
6;10000000;404461;6549079;9061054;705088;1003
6;10000000;404461;4508903;9061054;485417;801
6;10000000;404461;44735630;9061054;4820368;4036
6;10000000;404461;11981515;9061054;1290517;1336
6;10000000;404461;31447984;9061054;3387744;2846
6;100000000;404461;1117189;9061054;120582;479
6;100000000;404461;31820785;9061054;3427717;2831
6;100000000;404461;11553416;9061054;1244691;1344
6;100000000;404461;3336368;9061054;359583;665
6;100000000;404461;11884406;9061054;1281036;1382
6;100000000;404461;5788929;9061054;623348;857
6;100000000;404461;5668063;9061054;610613;836
6;100000000;404461;729266;9061054;78651;446
6;100000000;404461;27341239;9061054;2946284;2469
6;100000000;404461;533148;9061054;57441;428
7;10000;404461;186944;9060457;20171;407
7;10000;404461;187048;9060457;20059;415
7;10000;404461;187037;9060457;20068;415
7;10000;404461;187055;9060457;20043;413
7;10000;404461;187072;9060457;20106;414
7;10000;404461;187021;9060457;20084;413
7;10000;404461;187007;9060457;20104;410
7;10000;404461;187020;9060457;20064;406
7;10000;404461;187019;9060457;20010;416
7;10000;404461;187051;9060457;20076;417
7;100000;404461;1870370;9060457;200874;557
7;100000;404461;1870418;9060457;200729;543
7;100000;404461;1870625;9060457;200618;548
7;100000;404461;1870378;9060457;200792;555
7;100000;404461;1870640;9060457;200773;547
7;100000;404461;1870368;9060457;200765;552
7;100000;404461;1870178;9060457;201051;555
7;100000;404461;1870513;9060457;200709;556
7;100000;404461;1870520;9060457;200859;549
7;100000;404461;1870324;9060457;200773;556
7;1000000;404461;230530;9060457;24781;418
7;1000000;404461;18703353;9060457;2007370;1872
7;1000000;404461;787647;9060457;84803;453
7;1000000;404461;163484;9060457;17542;407
7;1000000;404461;557857;9060457;59901;448
7;1000000;404461;6701372;9060457;719686;930
7;1000000;404461;4320559;9060457;464102;733
7;1000000;404461;8496908;9060457;912626;1050
7;1000000;404461;18704036;9060457;2007649;1878
7;1000000;404461;2634918;9060457;283171;610
7;10000000;404461;2776549;9060457;298056;629
7;10000000;404461;12469172;9060457;1338446;1379
7;10000000;404461;25073397;9060457;2692400;2369
7;10000000;404461;2675074;9060457;287892;605
7;10000000;404461;92051;9060457;9921;396
7;10000000;404461;5067390;9060457;544098;809
7;10000000;404461;18848044;9060457;2023168;1890
7;10000000;404461;10760222;9060457;1154610;1245
7;10000000;404461;2903629;9060457;312143;634
7;10000000;404461;23617089;9060457;2534798;2278
7;100000000;404461;16485021;9060457;1769618;1680
7;100000000;404461;1715421;9060457;184151;533
7;100000000;404461;8382104;9060457;899972;1055
7;100000000;404461;11524445;9060457;1237645;1323
7;100000000;404461;3689088;9060457;396250;751
7;100000000;404461;24586267;9060457;2638888;2371
7;100000000;404461;3174093;9060457;340880;646
7;100000000;404461;13075837;9060457;1404148;1404
7;100000000;404461;3204239;9060457;344087;646
7;100000000;404461;35280169;9060457;3787737;3182
2;10000;492236;189287;10452647;693040;478
2;10000;492236;189328;10452647;649855;478
2;10000;492236;189324;10452647;749577;491
2;10000;492236;189332;10452647;689185;492
2;10000;492236;189316;10452647;715396;494
2;10000;492236;189286;10452647;714207;488
2;10000;492236;189273;10452647;681439;486
2;10000;492236;189329;10452647;676793;494
2;10000;492236;189276;10452647;647283;483
2;10000;492236;189262;10452647;685123;489
2;100000;492236;1892950;10452647;6929673;837
2;100000;492236;1892963;10452647;6803369;816
2;100000;492236;1892846;10452647;6874452;814
2;100000;492236;1892889;10452647;6805592;818
2;100000;492236;194150;10452647;660283;488
2;100000;492236;1893019;10452647;6842515;826
2;100000;492236;1892837;10452647;6715441;809
2;100000;492236;990405;10452647;3509021;634
2;100000;492236;1892964;10452647;6736980;815
2;100000;492236;1892790;10452647;6829964;827
2;1000000;492236;9960191;10452647;36574804;2361
2;1000000;492236;12219192;10452647;44287570;2779
2;1000000;492236;12901469;10452647;46441303;2929
2;1000000;492236;7144548;10452647;25546832;1778
2;1000000;492236;6134007;10452647;22036772;1647
2;1000000;492236;18929054;10452647;68441491;3974
2;1000000;492236;6478438;10452647;23496327;1698
2;1000000;492236;7514501;10452647;27043324;1891
2;1000000;492236;10675792;10452647;38474606;2509
2;1000000;492236;12058561;10452647;43732035;2741
2;10000000;492236;1033164;10452647;3689764;642
2;10000000;492236;2285439;10452647;8282603;882
2;10000000;492236;2672573;10452647;9781945;948
2;10000000;492236;42636;10452647;149689;469
2;10000000;492236;14502198;10452647;52467989;3130
2;10000000;492236;10562859;10452647;37972651;2503
2;10000000;492236;5918242;10452647;21362692;1583
2;10000000;492236;1347366;10452647;4803563;707
2;10000000;492236;441920;10452647;1641809;549
2;10000000;492236;5574668;10452647;20315065;1520
2;100000000;492236;13135489;10452647;47592170;2895
2;100000000;492236;6366627;10452647;23163568;1644
2;100000000;492236;6534950;10452647;23777843;1710
2;100000000;492236;7031990;10452647;25521372;1827
2;100000000;492236;3136322;10452647;11191933;1048
2;100000000;492236;3165241;10452647;11333940;1052
2;100000000;492236;19333597;10452647;69743201;4134
2;100000000;492236;7580842;10452647;27447488;1872
2;100000000;492236;10548965;10452647;38241392;2512
2;100000000;492236;4916883;10452647;17899507;1377
3;10000;492236;189325;10864677;45196;509
3;10000;492236;189342;10864677;44598;513
3;10000;492236;189380;10864677;47782;518
3;10000;492236;189337;10864677;51059;507
3;10000;492236;189349;10864677;52564;502
3;10000;492236;189361;10864677;50496;512
3;10000;492236;189352;10864677;50544;507
3;10000;492236;189374;10864677;46618;498
3;10000;492236;189332;10864677;53013;500
3;10000;492236;20770;10864677;4439;494
3;100000;492236;1893516;10864677;483254;650
3;100000;492236;1893405;10864677;489800;649
3;100000;492236;1893508;10864677;499537;642
3;100000;492236;1893522;10864677;499178;641
3;100000;492236;1893348;10864677;477831;639
3;100000;492236;724087;10864677;186108;547
3;100000;492236;1893408;10864677;488889;642
3;100000;492236;1893490;10864677;484194;636
3;100000;492236;1893413;10864677;486982;637
3;100000;492236;1893419;10864677;482035;649
3;1000000;492236;4799074;10864677;1208509;850
3;1000000;492236;8837252;10864677;2315851;1191
3;1000000;492236;6147561;10864677;1601849;974
3;1000000;492236;8481926;10864677;2192397;1165
3;1000000;492236;8504165;10864677;2174328;1166
3;1000000;492236;1475513;10864677;378282;621
3;1000000;492236;9339274;10864677;2391505;1225
3;1000000;492236;2050534;10864677;520548;647
3;1000000;492236;10271753;10864677;2647155;1309
3;1000000;492236;6205061;10864677;1585646;998
3;10000000;492236;10209735;10864677;2634381;1307
3;10000000;492236;2536542;10864677;656199;684
3;10000000;492236;322564;10864677;79530;520
3;10000000;492236;16402755;10864677;4247706;1787
3;10000000;492236;9007625;10864677;2303051;1195
3;10000000;492236;37242183;10864677;9673949;3399
3;10000000;492236;5623081;10864677;1456154;921
3;10000000;492236;24458501;10864677;6280560;2423
3;10000000;492236;1507197;10864677;386812;612
3;10000000;492236;35223994;10864677;9043356;3272
3;100000000;492236;10883528;10864677;2802190;1327
3;100000000;492236;6562125;10864677;1686553;1009
3;100000000;492236;1520792;10864677;397069;607
3;100000000;492236;32961076;10864677;8566580;3042
3;100000000;492236;18215381;10864677;4740355;1909
3;100000000;492236;28478629;10864677;7370867;2704
3;100000000;492236;5983093;10864677;1551975;953
3;100000000;492236;14537851;10864677;3754790;1621
3;100000000;492236;16095502;10864677;4123061;1730
3;100000000;492236;4938699;10864677;1284203;865
4;10000;492236;189311;10904743;21942;519
4;10000;492236;189339;10904743;21857;506
4;10000;492236;189385;10904743;22068;519
4;10000;492236;189365;10904743;21502;514
4;10000;492236;189332;10904743;22142;516
4;10000;492236;189404;10904743;21707;506
4;10000;492236;189349;10904743;21631;506
4;10000;492236;189363;10904743;21933;518
4;10000;492236;189349;10904743;21818;508
4;10000;492236;189332;10904743;22329;514
4;100000;492236;1893470;10904743;219701;637
4;100000;492236;1893564;10904743;221807;655
4;100000;492236;1893574;10904743;218819;655
4;100000;492236;1893448;10904743;220782;621
4;100000;492236;1893454;10904743;219786;642
4;100000;492236;1893532;10904743;220316;636
4;100000;492236;1893596;10904743;221575;640
4;100000;492236;1893547;10904743;220136;634
4;100000;492236;1255332;10904743;145263;587
4;100000;492236;1893577;10904743;218539;644
4;1000000;492236;11101838;10904743;1300050;1354
4;1000000;492236;591269;10904743;68467;535
4;1000000;492236;4704916;10904743;544295;857
4;1000000;492236;3613856;10904743;422357;771
4;1000000;492236;1591810;10904743;184085;620
4;1000000;492236;8743489;10904743;1012866;1138
4;1000000;492236;378370;10904743;43874;522
4;1000000;492236;8259793;10904743;955577;1140
4;1000000;492236;5686507;10904743;659492;917
4;1000000;492236;4475499;10904743;518450;830
4;10000000;492236;3038217;10904743;353268;721
4;10000000;492236;2691659;10904743;316513;708
4;10000000;492236;2733302;10904743;316165;707
4;10000000;492236;3145924;10904743;368476;733
4;10000000;492236;11703917;10904743;1362345;1370
4;10000000;492236;25281575;10904743;2932372;2389
4;10000000;492236;16435464;10904743;1903614;1684
4;10000000;492236;2715269;10904743;315099;696
4;10000000;492236;3613968;10904743;418381;768
4;10000000;492236;1303538;10904743;150265;595
4;100000000;492236;11957318;10904743;1388328;1375
4;100000000;492236;8191425;10904743;956388;1091
4;100000000;492236;12731683;10904743;1477003;1458
4;100000000;492236;6752804;10904743;790565;1029
4;100000000;492236;7494871;10904743;872528;1031
4;100000000;492236;2320015;10904743;270667;673
4;100000000;492236;5312665;10904743;618145;896
4;100000000;492236;2144187;10904743;254815;671
4;100000000;492236;6160764;10904743;715715;951
4;100000000;492236;3133646;10904743;362988;726
5;10000;492236;189311;10912798;20212;525
5;10000;492236;189401;10912798;20323;525
5;10000;492236;189332;10912798;20326;519
5;10000;492236;189342;10912798;20198;513
5;10000;492236;189383;10912798;20225;516
5;10000;492236;189333;10912798;20144;522
5;10000;492236;189368;10912798;20153;523
5;10000;492236;127259;10912798;13599;511
5;10000;492236;189307;10912798;20229;516
5;10000;492236;189406;10912798;20202;524
5;100000;492236;1893479;10912798;203008;657
5;100000;492236;1102912;10912798;117677;594
5;100000;492236;1893588;10912798;201743;654
5;100000;492236;1893550;10912798;201939;653
5;100000;492236;1893445;10912798;203101;626
5;100000;492236;992128;10912798;106273;579
5;100000;492236;12068;10912798;1287;511
5;100000;492236;1893511;10912798;202838;653
5;100000;492236;732096;10912798;78156;563
5;100000;492236;12068;10912798;1287;492
5;1000000;492236;648266;10912798;69393;558
5;1000000;492236;60656;10912798;6501;511
5;1000000;492236;13419062;10912798;1434476;1579
5;1000000;492236;3029979;10912798;323602;719
5;1000000;492236;18935025;10912798;2028344;1987
5;1000000;492236;3308733;10912798;352785;751
5;1000000;492236;468951;10912798;49971;541
5;1000000;492236;17571914;10912798;1876820;1877
5;1000000;492236;18934501;10912798;2025973;1964
5;1000000;492236;876829;10912798;98760;574
5;10000000;492236;10530131;10912798;1124171;1303
5;10000000;492236;17703143;10912798;1898174;1845
5;10000000;492236;12994133;10912798;1386741;1568
5;10000000;492236;29089721;10912798;3119064;2787
5;10000000;492236;10317851;10912798;1100597;1313
5;10000000;492236;18646373;10912798;1997569;1938
5;10000000;492236;12689212;10912798;1360055;1467
5;10000000;492236;14350175;10912798;1542421;1650
5;10000000;492236;11092532;10912798;1189986;1355
5;10000000;492236;2658892;10912798;285707;705
5;100000000;492236;28674976;10912798;3072819;2761
5;100000000;492236;4628557;10912798;501358;844
5;100000000;492236;21935310;10912798;2351924;2178
5;100000000;492236;3836960;10912798;409661;779
5;100000000;492236;8455520;10912798;904449;1148
5;100000000;492236;961904;10912798;102794;582
5;100000000;492236;2759687;10912798;294579;706
5;100000000;492236;8967020;10912798;961362;1182
5;100000000;492236;19528310;10912798;2090068;2017
5;100000000;492236;11866123;10912798;1267823;1439
6;10000;492236;189381;10917068;20045;513
6;10000;492236;189368;10917068;20020;512
6;10000;492236;189385;10917068;20020;504
6;10000;492236;189304;10917068;20033;512
6;10000;492236;189353;10917068;20044;516
6;10000;492236;189354;10917068;20037;509
6;10000;492236;189397;10917068;20031;519
6;10000;492236;189361;10917068;20041;519
6;10000;492236;189373;10917068;20026;513
6;10000;492236;189349;10917068;20029;522
6;100000;492236;1893440;10917068;200427;660
6;100000;492236;681006;10917068;72055;562
6;100000;492236;1893595;10917068;201865;669
6;100000;492236;1893542;10917068;200305;636
6;100000;492236;1893555;10917068;200309;671
6;100000;492236;1893598;10917068;200344;657
6;100000;492236;1893364;10917068;201618;652
6;100000;492236;1893476;10917068;206123;653
6;100000;492236;1360003;10917068;143863;613
6;100000;492236;1893358;10917068;200394;655
